media_file,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
509,train,A2,"509-(15410, 15840)",15410.0,15840.0,0,0,0,0,0,0,1,1,0,1
509,train,bau,"509-(15410, 15840)",15410.0,15840.0,0,0,0,0,0,0,1,1,0,1
509,train,mas,"509-(15410, 15840)",15410.0,15840.0,0,0,0,0,0,0,1,1,0,1
509,train,sad,"509-(15410, 15840)",15410.0,15840.0,0,0,0,0,0,0,1,1,0,1
509,train,A2,"509-(16590, 17110)",16590.0,17110.0,1,0,0,0,0,0,0,0,0,1
509,train,A2,"509-(16870, 17240)",16590.0,17110.0,1,0,0,0,0,0,0,0,0,1
509,train,mas,"509-(16590, 17110)",16590.0,17110.0,1,0,0,0,0,0,0,0,0,1
509,train,mas,"509-(16870, 17240)",16590.0,17110.0,1,0,0,0,0,0,0,0,0,1
509,train,A1,"509-(16590, 17110)",16650.0,16980.0,1,0,0,0,0,0,0,0,0,0
509,train,A1,"509-(16870, 17240)",16650.0,16980.0,1,0,0,0,0,0,0,0,0,0
509,train,A3,"509-(16590, 17110)",16870.0,17240.0,1,0,0,0,0,0,0,0,0,0
509,train,A3,"509-(16870, 17240)",16870.0,17240.0,1,0,0,0,0,0,0,0,0,0
509,train,bau,"509-(16590, 17110)",16870.0,17240.0,1,0,0,0,0,0,0,0,0,0
509,train,bau,"509-(16870, 17240)",16870.0,17240.0,1,0,0,0,0,0,0,0,0,0
509,train,sad,"509-(16590, 17110)",16870.0,17240.0,1,0,0,0,0,0,0,0,0,0
509,train,sad,"509-(16870, 17240)",16870.0,17240.0,1,0,0,0,0,0,0,0,0,0
509,train,A2,"509-(18110, 18470)",18110.0,18420.0,1,0,0,0,0,0,0,0,0,1
509,train,A2,"509-(18180, 18860)",18110.0,18420.0,1,0,0,0,0,0,0,0,0,1
509,train,mas,"509-(18110, 18470)",18110.0,18420.0,1,0,0,0,0,0,0,0,0,1
509,train,mas,"509-(18180, 18860)",18110.0,18420.0,1,0,0,0,0,0,0,0,0,1
509,train,A1,"509-(18110, 18470)",18120.0,18470.0,1,0,0,0,0,0,0,0,0,0
509,train,A1,"509-(18180, 18860)",18120.0,18470.0,1,0,0,0,0,0,0,0,0,0
509,train,A3,"509-(18110, 18470)",18180.0,18860.0,1,0,0,0,0,0,0,0,0,0
509,train,A3,"509-(18180, 18860)",18180.0,18860.0,1,0,0,0,0,0,0,0,0,0
509,train,bau,"509-(18110, 18470)",18180.0,18860.0,1,0,0,0,0,0,0,0,0,0
509,train,bau,"509-(18180, 18860)",18180.0,18860.0,1,0,0,0,0,0,0,0,0,0
509,train,sad,"509-(18110, 18470)",18180.0,18860.0,1,0,0,0,0,0,0,0,0,0
509,train,sad,"509-(18180, 18860)",18180.0,18860.0,1,0,0,0,0,0,0,0,0,0
509,train,A2,"509-(19310, 19820)",19310.0,19820.0,0,0,0,0,0,0,0,1,0,1
509,train,bau,"509-(19310, 19820)",19310.0,19820.0,0,0,0,0,0,0,0,1,0,1
509,train,mas,"509-(19310, 19820)",19310.0,19820.0,0,0,0,0,0,0,0,1,0,1
509,train,sad,"509-(19310, 19820)",19310.0,19820.0,0,0,0,0,0,0,0,1,0,1
509,train,A2,"509-(20220, 20530)",20220.0,20530.0,0,0,0,0,0,0,0,1,0,1
509,train,bau,"509-(20220, 20530)",20220.0,20530.0,0,0,0,0,0,0,0,1,0,1
509,train,mas,"509-(20220, 20530)",20220.0,20530.0,0,0,0,0,0,0,0,1,0,1
509,train,sad,"509-(20220, 20530)",20220.0,20530.0,0,0,0,0,0,0,0,1,0,1
509,train,A2,"509-(21120, 21460)",21120.0,21460.0,0,0,0,0,0,0,0,1,0,1
509,train,bau,"509-(21120, 21460)",21120.0,21460.0,0,0,0,0,0,0,0,1,0,1
509,train,mas,"509-(21120, 21460)",21120.0,21460.0,0,0,0,0,0,0,0,1,0,1
509,train,sad,"509-(21120, 21460)",21120.0,21460.0,0,0,0,0,0,0,0,1,0,1
509,train,A2,"509-(26790, 27240)",26790.0,27240.0,0,0,0,0,0,0,1,1,0,1
509,train,bau,"509-(26790, 27240)",26790.0,27240.0,0,0,0,0,0,0,1,1,0,1
509,train,mas,"509-(26790, 27240)",26790.0,27240.0,0,0,0,0,0,0,1,1,0,1
509,train,sad,"509-(26790, 27240)",26790.0,27240.0,0,0,0,0,0,0,1,1,0,1
509,train,A2,"509-(28640, 29290)",28640.0,29000.0,1,0,0,0,0,0,0,0,0,1
509,train,mas,"509-(28640, 29290)",28640.0,29000.0,1,0,0,0,0,0,0,0,0,1
509,train,A3,"509-(28640, 29290)",28690.0,29290.0,0,1,0,0,0,0,0,0,0,0
509,train,A1,"509-(28640, 29290)",28690.0,28980.0,1,0,0,0,0,0,0,0,0,0
509,train,bau,"509-(28640, 29290)",28690.0,29290.0,0,1,0,0,0,0,0,0,0,0
509,train,sad,"509-(28640, 29290)",28690.0,29290.0,0,1,0,0,0,0,0,0,0,0
509,train,A2,"509-(32440, 32920)",32440.0,32920.0,0,0,0,0,0,0,0,1,0,1
509,train,bau,"509-(32440, 32920)",32440.0,32920.0,0,0,0,0,0,0,0,1,0,1
509,train,mas,"509-(32440, 32920)",32440.0,32920.0,0,0,0,0,0,0,0,1,0,1
509,train,sad,"509-(32440, 32920)",32440.0,32920.0,0,0,0,0,0,0,0,1,0,1
509,train,A2,"509-(41320, 41930)",41320.0,41930.0,0,0,1,0,0,0,0,1,0,1
509,train,bau,"509-(41320, 41930)",41320.0,41930.0,0,0,1,0,0,0,0,1,0,1
509,train,mas,"509-(41320, 41930)",41320.0,41930.0,0,0,1,0,0,0,0,1,0,1
509,train,sad,"509-(41320, 41930)",41320.0,41930.0,0,0,1,0,0,0,0,1,0,1
509,train,A2,"509-(45230, 45570)",45230.0,45570.0,0,0,0,0,0,0,0,1,0,1
509,train,bau,"509-(45230, 45570)",45230.0,45570.0,0,0,0,0,0,0,0,1,0,1
509,train,mas,"509-(45230, 45570)",45230.0,45570.0,0,0,0,0,0,0,0,1,0,1
509,train,sad,"509-(45230, 45570)",45230.0,45570.0,0,0,0,0,0,0,0,1,0,1
50fa,train,A2,"50fa-(1920, 2320)",1920.0,2320.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(1920, 2320)",1920.0,2320.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(1920, 2320)",1920.0,2320.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(1920, 2320)",1920.0,2320.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A3,"50fa-(2830, 4290)",2830.0,4290.0,0,0,0,1,0,0,0,0,0,0
50fa,train,bau,"50fa-(2830, 4290)",2830.0,4290.0,0,0,0,1,0,0,0,0,0,0
50fa,train,sad,"50fa-(2830, 4290)",2830.0,4290.0,0,0,0,1,0,0,0,0,0,0
50fa,train,A2,"50fa-(2830, 4290)",2850.0,4220.0,0,0,0,1,0,0,1,1,0,2
50fa,train,mas,"50fa-(2830, 4290)",2850.0,4220.0,0,0,0,1,0,0,1,1,0,2
50fa,train,A1,"50fa-(2830, 4290)",2860.0,4220.0,0,0,0,1,0,0,1,0,0,1
50fa,train,A2,"50fa-(9210, 9860)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,A2,"50fa-(9580, 10010)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,A2,"50fa-(9250, 9610)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,A2,"50fa-(9630, 9890)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,mas,"50fa-(9210, 9860)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,mas,"50fa-(9250, 9610)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,mas,"50fa-(9580, 10010)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,mas,"50fa-(9630, 9890)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,sad,"50fa-(9630, 9890)",9210.0,9860.0,0,1,0,1,0,0,1,1,0,2
50fa,train,A1,"50fa-(9210, 9860)",9250.0,9610.0,0,0,0,1,0,0,0,0,0,0
50fa,train,A1,"50fa-(9580, 10010)",9250.0,9610.0,0,0,0,1,0,0,0,0,0,0
50fa,train,A1,"50fa-(9250, 9610)",9250.0,9610.0,0,0,0,1,0,0,0,0,0,0
50fa,train,A3,"50fa-(9210, 9860)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(9580, 10010)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(9250, 9610)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(9630, 9890)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(9210, 9860)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(9250, 9610)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(9580, 10010)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(9630, 9890)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(9210, 9860)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(9250, 9610)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(9580, 10010)",9580.0,10010.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(9210, 9860)",9630.0,9890.0,0,1,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(9580, 10010)",9630.0,9890.0,0,1,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(9630, 9890)",9630.0,9890.0,0,1,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(10760, 11170)",10760.0,11170.0,0,0,0,0,0,0,0,1,0,1
50fa,train,bau,"50fa-(10760, 11170)",10760.0,11170.0,0,0,0,0,0,0,0,1,0,1
50fa,train,mas,"50fa-(10760, 11170)",10760.0,11170.0,0,0,0,0,0,0,0,1,0,1
50fa,train,sad,"50fa-(10760, 11170)",10760.0,11170.0,0,0,0,0,0,0,0,1,0,1
50fa,train,A2,"50fa-(12210, 12740)",12210.0,12740.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(12210, 12740)",12210.0,12740.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(12210, 12740)",12210.0,12740.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(12210, 12740)",12210.0,12740.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A3,"50fa-(13220, 13690)",13220.0,13690.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(13220, 13690)",13220.0,13690.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(13220, 13690)",13240.0,13450.0,1,0,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(13220, 13690)",13290.0,13380.0,0,1,0,0,0,0,1,1,0,2
50fa,train,mas,"50fa-(13220, 13690)",13290.0,13380.0,0,1,0,0,0,0,1,1,0,2
50fa,train,sad,"50fa-(13220, 13690)",13290.0,13380.0,0,1,0,0,0,0,1,1,0,2
50fa,train,A2,"50fa-(16190, 16660)",16190.0,16660.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(16190, 16660)",16190.0,16660.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(16190, 16660)",16190.0,16660.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(16190, 16660)",16190.0,16660.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(24700, 25180)",24700.0,25180.0,0,0,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(24700, 25180)",24700.0,25180.0,0,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(24700, 25180)",24700.0,25180.0,0,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(24700, 25180)",24700.0,25180.0,0,0,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(25960, 26490)",25960.0,26490.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(25960, 26490)",25960.0,26490.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(25960, 26490)",25960.0,26490.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(25960, 26490)",25960.0,26490.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(27600, 27910)",27600.0,27910.0,0,0,0,0,0,0,0,1,0,1
50fa,train,bau,"50fa-(27600, 27910)",27600.0,27910.0,0,0,0,0,0,0,0,1,0,1
50fa,train,mas,"50fa-(27600, 27910)",27600.0,27910.0,0,0,0,0,0,0,0,1,0,1
50fa,train,sad,"50fa-(27600, 27910)",27600.0,27910.0,0,0,0,0,0,0,0,1,0,1
50fa,train,A2,"50fa-(28290, 29440)",28290.0,29260.0,0,0,0,0,1,0,1,1,0,2
50fa,train,mas,"50fa-(28290, 29440)",28290.0,29260.0,0,0,0,0,1,0,1,1,0,2
50fa,train,A3,"50fa-(28290, 29440)",28310.0,29440.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(28290, 29440)",28310.0,29440.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(28290, 29440)",28430.0,29310.0,1,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(28290, 29440)",28430.0,29310.0,1,0,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(33880, 34350)",33880.0,34150.0,1,0,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(33880, 34350)",33885.0,34215.0,0,1,0,0,0,0,1,1,0,2
50fa,train,mas,"50fa-(33880, 34350)",33885.0,34215.0,0,1,0,0,0,0,1,1,0,2
50fa,train,A3,"50fa-(33880, 34350)",33900.0,34350.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(33880, 34350)",33900.0,34350.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(33880, 34350)",33900.0,34350.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(39910, 43380)",39910.0,43380.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(39910, 43380)",39910.0,43380.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(39910, 43380)",39910.0,43380.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(39910, 43380)",39920.0,43210.0,0,0,0,0,1,0,1,1,0,2
50fa,train,mas,"50fa-(39910, 43380)",39920.0,43210.0,0,0,0,0,1,0,1,1,0,2
50fa,train,A1,"50fa-(39910, 43380)",39980.0,43250.0,0,1,0,0,0,0,1,0,0,2
50fa,train,A3,"50fa-(43740, 46740)",43740.0,46740.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(43740, 46740)",43740.0,46740.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(43740, 46740)",43740.0,46740.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(43740, 46740)",44070.0,46530.0,0,0,0,0,1,0,1,1,0,2
50fa,train,mas,"50fa-(43740, 46740)",44070.0,46530.0,0,0,0,0,1,0,1,1,0,2
50fa,train,A1,"50fa-(43740, 46740)",44400.0,46630.0,0,1,0,0,0,0,1,0,0,2
50fa,train,A2,"50fa-(48330, 48650)",48330.0,48650.0,0,0,0,0,1,0,0,0,0,2
50fa,train,bau,"50fa-(48330, 48650)",48330.0,48650.0,0,0,0,0,1,0,0,0,0,2
50fa,train,mas,"50fa-(48330, 48650)",48330.0,48650.0,0,0,0,0,1,0,0,0,0,2
50fa,train,sad,"50fa-(48330, 48650)",48330.0,48650.0,0,0,0,0,1,0,0,0,0,2
50fa,train,A2,"50fa-(49510, 50100)",49510.0,50100.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(49510, 50100)",49510.0,50100.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(49510, 50100)",49510.0,50100.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(49510, 50100)",49510.0,50100.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(50780, 51160)",50780.0,51160.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(50780, 51160)",50780.0,51160.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(50780, 51160)",50780.0,51160.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(50780, 51160)",50780.0,51160.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(52320, 54090)",52320.0,53800.0,0,1,0,0,0,0,1,1,0,2
50fa,train,mas,"50fa-(52320, 54090)",52320.0,53800.0,0,1,0,0,0,0,1,1,0,2
50fa,train,A1,"50fa-(52320, 54090)",52480.0,53810.0,1,0,0,0,0,1,1,0,0,2
50fa,train,A3,"50fa-(52320, 54090)",52750.0,54090.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(52320, 54090)",52750.0,54090.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(52320, 54090)",52750.0,54090.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(55420, 55780)",55420.0,55780.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(55420, 55780)",55420.0,55780.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(55420, 55780)",55420.0,55780.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(55420, 55780)",55420.0,55780.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(56060, 56540)",56060.0,56540.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(56060, 56540)",56060.0,56540.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(56060, 56540)",56060.0,56540.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(56060, 56540)",56060.0,56540.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(58630, 59190)",58630.0,59190.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(58630, 59190)",58630.0,59190.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(58630, 59190)",58630.0,59190.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(58630, 59190)",58630.0,59190.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(66970, 67530)",66970.0,67530.0,0,0,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(66970, 67530)",66970.0,67530.0,0,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(66970, 67530)",66970.0,67530.0,0,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(66970, 67530)",66970.0,67530.0,0,0,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(70070, 70510)",70070.0,70510.0,0,0,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(70070, 70510)",70070.0,70510.0,0,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(70070, 70510)",70070.0,70510.0,0,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(70070, 70510)",70070.0,70510.0,0,0,0,0,0,0,1,0,0,1
50fa,train,A3,"50fa-(75660, 76100)",75660.0,76100.0,0,0,0,1,0,0,0,0,0,0
50fa,train,bau,"50fa-(75660, 76100)",75660.0,76100.0,0,0,0,1,0,0,0,0,0,0
50fa,train,sad,"50fa-(75660, 76100)",75660.0,76100.0,0,0,0,1,0,0,0,0,0,0
50fa,train,A1,"50fa-(75660, 76100)",75730.0,75920.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(75660, 76100)",75770.0,75870.0,0,0,0,1,0,0,0,0,0,1
50fa,train,mas,"50fa-(75660, 76100)",75770.0,75870.0,0,0,0,1,0,0,0,0,0,1
50fa,train,A2,"50fa-(78120, 78720)",78120.0,78720.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(78120, 78720)",78120.0,78720.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(78120, 78720)",78120.0,78720.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(78120, 78720)",78120.0,78720.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(79560, 79920)",79560.0,79920.0,0,0,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(79560, 79920)",79560.0,79920.0,0,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(79560, 79920)",79560.0,79920.0,0,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(79560, 79920)",79560.0,79920.0,0,0,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(82300, 82880)",82300.0,82880.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(82300, 82880)",82300.0,82880.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(82300, 82880)",82300.0,82880.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(82300, 82880)",82300.0,82880.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(83340, 83610)",83340.0,83610.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(83340, 83610)",83340.0,83610.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(83340, 83610)",83340.0,83610.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(83340, 83610)",83340.0,83610.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(84330, 84760)",84330.0,84760.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(84330, 84760)",84330.0,84760.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(84330, 84760)",84330.0,84760.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(84330, 84760)",84330.0,84760.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(85560, 86020)",85560.0,86020.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(85560, 86020)",85560.0,86020.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(85560, 86020)",85560.0,86020.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(85560, 86020)",85560.0,86020.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(86570, 86970)",86570.0,86970.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(86570, 86970)",86570.0,86970.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(86570, 86970)",86570.0,86970.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(86570, 86970)",86570.0,86970.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(93730, 94110)",93730.0,94110.0,0,0,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(93730, 94110)",93730.0,94110.0,0,0,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(93730, 94110)",93730.0,94110.0,0,0,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(93730, 94110)",93730.0,94110.0,0,0,0,0,0,0,1,1,0,1
50fa,train,A3,"50fa-(95540, 98510)",95540.0,98510.0,0,1,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(95540, 98510)",95540.0,98510.0,0,1,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(95540, 98510)",95540.0,98510.0,0,1,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(95540, 98510)",95670.0,98230.0,0,0,0,0,1,1,1,1,0,2
50fa,train,mas,"50fa-(95540, 98510)",95670.0,98230.0,0,0,0,0,1,1,1,1,0,2
50fa,train,A1,"50fa-(95540, 98510)",95720.0,98400.0,0,1,0,0,0,0,1,0,0,2
50fa,train,A3,"50fa-(99780, 100250)",99780.0,100250.0,1,0,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(99921, 100011)",99780.0,100250.0,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(99780, 100250)",99780.0,100250.0,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(99921, 100011)",99780.0,100250.0,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(99780, 100250)",99921.0,100011.0,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(99921, 100011)",99921.0,100011.0,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(99780, 100250)",99921.0,100011.0,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(99921, 100011)",99921.0,100011.0,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(99780, 100250)",99921.0,100011.0,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(99921, 100011)",99921.0,100011.0,1,0,0,0,0,0,0,0,0,0
50fb,test,A2,"50fb-(1230, 8730)",1230.0,8490.0,0,0,0,0,0,1,1,0,0,2
50fb,test,Gold,"50fb-(1230, 8730)",1230.0,8730.0,0,0,0,0,1,0,1,0,0,1
50fb,test,mas,"50fb-(1230, 8730)",1230.0,8490.0,0,0,0,0,0,1,1,0,0,2
50fb,test,sad,"50fb-(1230, 8730)",1230.0,8490.0,0,0,0,0,0,1,1,0,0,2
50fb,test,A3,"50fb-(1230, 8730)",1460.0,8730.0,0,0,0,0,1,0,1,0,0,1
50fb,test,bau,"50fb-(1230, 8730)",1460.0,8730.0,0,0,0,0,1,0,1,0,0,1
50fb,test,A1,"50fb-(9267, 9597)",9267.0,9597.0,0,0,0,1,0,0,0,0,0,0
50fb,test,bau,"50fb-(9267, 9597)",9267.0,9597.0,0,0,0,1,0,0,0,0,0,0
50fb,test,mas,"50fb-(9267, 9597)",9267.0,9597.0,0,0,0,1,0,0,0,0,0,0
50fb,test,sad,"50fb-(9267, 9597)",9267.0,9597.0,0,0,0,1,0,0,0,0,0,0
50fb,test,A2,"50fb-(10050, 10738)",10050.0,10550.0,0,0,0,1,0,0,0,1,0,1
50fb,test,Gold,"50fb-(10050, 10738)",10050.0,10738.0,0,0,0,1,0,0,0,1,0,1
50fb,test,bau,"50fb-(10050, 10738)",10050.0,10550.0,0,0,0,1,0,0,0,1,0,1
50fb,test,mas,"50fb-(10050, 10738)",10050.0,10550.0,0,0,0,1,0,0,0,1,0,1
50fb,test,sad,"50fb-(10050, 10738)",10050.0,10550.0,0,0,0,1,0,0,0,1,0,1
50fb,test,A1,"50fb-(10050, 10738)",10096.0,10738.0,0,0,0,1,0,0,0,0,0,0
50fb,test,A3,"50fb-(11710, 19850)",11710.0,19850.0,0,0,0,0,0,0,1,0,0,1
50fb,test,Gold,"50fb-(11710, 19850)",11710.0,19850.0,0,0,0,0,0,1,1,0,0,1
50fb,test,bau,"50fb-(11710, 19850)",11710.0,19850.0,0,0,0,0,0,0,1,0,0,1
50fb,test,A1,"50fb-(11710, 19850)",12176.0,19803.0,0,0,0,0,0,1,1,0,0,1
50fb,test,A2,"50fb-(11710, 19850)",12470.0,19020.0,0,0,0,0,0,1,1,0,0,2
50fb,test,mas,"50fb-(11710, 19850)",12470.0,19020.0,0,0,0,0,0,1,1,0,0,2
50fb,test,sad,"50fb-(11710, 19850)",12470.0,19020.0,0,0,0,0,0,1,1,0,0,2
