media_file,task,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
54m,interview,train,A3,"54m-(836120, 838400)",836330.0,838400.0,0,0,1,0,0,0,0,0,0,0
54m,interview,train,A2,"54m-(836120, 838400)",837170.0,838190.0,1,0,0,0,0,0,1,0,0,1
54m,interview,train,A3,"54m-(839310, 840630)",839310.0,840630.0,0,1,0,0,0,0,0,0,0,0
54m,interview,train,A2,"54m-(839310, 840630)",839360.0,840580.0,1,0,0,0,0,0,1,0,0,1
54m,interview,train,A1,"54m-(839310, 840630)",839372.0,840259.0,1,0,0,0,0,0,1,0,0,1
54m,interview,train,bau,"54m-(839310, 840630)",839372.0,840259.0,1,0,0,0,0,0,1,0,0,1
54m,interview,train,mas,"54m-(839310, 840630)",839372.0,840259.0,1,0,0,0,0,0,1,0,0,1
54m,interview,train,sad,"54m-(839310, 840630)",839372.0,840259.0,1,0,0,0,0,0,1,0,0,1
54m,interview,train,A2,"54m-(857630, 858220)",857630.0,858220.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,A1,"54m-(857630, 858220)",857788.0,858085.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,bau,"54m-(857630, 858220)",857788.0,858085.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,mas,"54m-(857630, 858220)",857788.0,858085.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,sad,"54m-(857630, 858220)",857788.0,858085.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,A3,"54m-(863050, 864700)",863050.0,864700.0,0,0,0,0,1,1,0,0,0,0
54m,interview,train,mas,"54m-(863050, 864700)",863050.0,864700.0,0,0,0,0,1,1,0,0,0,0
54m,interview,train,sad,"54m-(863050, 864700)",863050.0,864700.0,0,0,0,0,1,1,0,0,0,0
54m,interview,train,A2,"54m-(863050, 864700)",863940.0,864610.0,0,1,0,0,0,0,1,0,0,1
54m,interview,train,A1,"54m-(863050, 864700)",863995.0,864476.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,bau,"54m-(863050, 864700)",863995.0,864476.0,0,0,0,0,1,0,1,0,0,1
54m,interview,train,A1,"54m-(866306, 867490)",866306.0,867263.0,0,1,0,0,0,0,1,0,0,1
54m,interview,train,bau,"54m-(866306, 867490)",866306.0,867263.0,0,1,0,0,0,0,1,0,0,1
54m,interview,train,mas,"54m-(866306, 867490)",866306.0,867263.0,0,1,0,0,0,0,1,0,0,1
54m,interview,train,sad,"54m-(866306, 867490)",866306.0,867263.0,0,1,0,0,0,0,1,0,0,1
54m,interview,train,A2,"54m-(866306, 867490)",866490.0,867400.0,0,1,0,0,0,0,1,0,0,1
54m,interview,train,A3,"54m-(866306, 867490)",866530.0,867490.0,0,1,0,0,0,0,0,0,0,0
54m,interview,train,A1,"54m-(868127, 868400)",868127.0,868400.0,0,0,0,0,1,1,0,0,0,1
54m,interview,train,bau,"54m-(868127, 868400)",868127.0,868400.0,0,0,0,0,1,1,0,0,0,1
54m,interview,train,mas,"54m-(868127, 868400)",868127.0,868400.0,0,0,0,0,1,1,0,0,0,1
54m,interview,train,sad,"54m-(868127, 868400)",868127.0,868400.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,A2,"57m-(15560, 16350)",15560.0,16320.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,A1,"57m-(15560, 16350)",15570.0,16310.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,A3,"57m-(15560, 16350)",15570.0,16350.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,bau,"57m-(15560, 16350)",15570.0,16310.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,mas,"57m-(15560, 16350)",15570.0,16310.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,sad,"57m-(15560, 16350)",15570.0,16350.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A3,"57m-(17235, 17705)",17235.0,17705.0,0,0,0,0,1,0,1,0,0,0
57m,interview,train,bau,"57m-(17235, 17705)",17235.0,17705.0,0,0,0,0,1,0,1,0,0,0
57m,interview,train,mas,"57m-(17235, 17705)",17235.0,17705.0,0,0,0,0,1,0,1,0,0,0
57m,interview,train,sad,"57m-(17235, 17705)",17235.0,17705.0,0,0,0,0,1,0,1,0,0,0
57m,interview,train,A3,"57m-(19100, 19790)",19100.0,19790.0,0,0,0,0,1,1,1,0,0,1
57m,interview,train,bau,"57m-(19100, 19790)",19100.0,19790.0,0,0,0,0,1,1,1,0,0,1
57m,interview,train,mas,"57m-(19100, 19790)",19100.0,19790.0,0,0,0,0,1,1,1,0,0,1
57m,interview,train,sad,"57m-(19100, 19790)",19100.0,19790.0,0,0,0,0,1,1,1,0,0,1
57m,interview,train,A1,"57m-(42080, 42610)",42080.0,42590.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,A2,"57m-(42080, 42610)",42080.0,42480.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,bau,"57m-(42080, 42610)",42080.0,42590.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,mas,"57m-(42080, 42610)",42080.0,42480.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,sad,"57m-(42080, 42610)",42080.0,42480.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,A3,"57m-(42080, 42610)",42090.0,42610.0,0,1,0,0,0,0,0,0,0,1
57m,interview,train,A3,"57m-(49820, 50160)",49820.0,50160.0,0,0,0,0,0,0,0,0,0,0
57m,interview,train,bau,"57m-(49820, 50160)",49820.0,50160.0,0,0,0,0,0,0,0,0,0,0
57m,interview,train,mas,"57m-(49820, 50160)",49820.0,50160.0,0,0,0,0,0,0,0,0,0,0
57m,interview,train,sad,"57m-(49820, 50160)",49820.0,50160.0,0,0,0,0,0,0,0,0,0,0
57m,interview,train,A1,"57m-(61140, 61640)",61140.0,61570.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,bau,"57m-(61140, 61640)",61140.0,61570.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,A2,"57m-(61140, 61640)",61230.0,61560.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(61140, 61640)",61370.0,61640.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,mas,"57m-(61140, 61640)",61370.0,61640.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,sad,"57m-(61140, 61640)",61370.0,61640.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A3,"57m-(64320, 64610)",64320.0,64610.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,bau,"57m-(64320, 64610)",64320.0,64610.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,mas,"57m-(64320, 64610)",64320.0,64610.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,sad,"57m-(64320, 64610)",64320.0,64610.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,A2,"57m-(66520, 67840)",66520.0,67820.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(66520, 67840)",66520.0,67830.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A1,"57m-(66520, 67840)",66670.0,67840.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,bau,"57m-(66520, 67840)",66670.0,67840.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,mas,"57m-(66520, 67840)",66670.0,67840.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,sad,"57m-(66520, 67840)",66670.0,67840.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(70040, 70960)",70040.0,70940.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,A1,"57m-(70040, 70960)",70210.0,70960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,bau,"57m-(70040, 70960)",70210.0,70960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,mas,"57m-(70040, 70960)",70210.0,70960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,sad,"57m-(70040, 70960)",70210.0,70960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,A2,"57m-(71840, 73020)",71840.0,72900.0,1,0,0,0,0,0,1,0,0,1
57m,interview,train,sad,"57m-(71840, 73020)",71840.0,72900.0,1,0,0,0,0,0,1,0,0,1
57m,interview,train,A3,"57m-(71840, 73020)",71920.0,73020.0,1,0,0,0,0,1,0,0,0,2
57m,interview,train,bau,"57m-(71840, 73020)",71920.0,73020.0,1,0,0,0,0,1,0,0,0,2
57m,interview,train,mas,"57m-(71840, 73020)",71920.0,73020.0,1,0,0,0,0,1,0,0,0,2
57m,interview,train,A3,"57m-(76370, 76785)",76370.0,76770.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,bau,"57m-(76370, 76785)",76370.0,76770.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,mas,"57m-(76370, 76785)",76370.0,76770.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,A2,"57m-(76370, 76785)",76375.0,76785.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,sad,"57m-(76370, 76785)",76375.0,76785.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(80470, 81000)",80470.0,81000.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,mas,"57m-(80470, 81000)",80470.0,81000.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,sad,"57m-(80470, 81000)",80470.0,81000.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A1,"57m-(80470, 81000)",80500.0,80940.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(80470, 81000)",80500.0,80940.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A2,"57m-(80470, 81000)",80510.0,80940.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(93580, 93840)",93580.0,93840.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(93580, 93840)",93580.0,93840.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(93580, 93840)",93580.0,93840.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(93580, 93840)",93580.0,93840.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(93580, 93840)",93660.0,93830.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(95760, 96760)",95760.0,96760.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,bau,"57m-(95760, 96760)",95760.0,96760.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,mas,"57m-(95760, 96760)",95760.0,96760.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,sad,"57m-(95760, 96760)",95760.0,96760.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,A1,"57m-(102610, 103160)",102610.0,103160.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(102610, 103160)",102610.0,103160.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(102610, 103160)",102610.0,103160.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A2,"57m-(102610, 103160)",102630.0,103120.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(102610, 103160)",102670.0,103150.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,sad,"57m-(102610, 103160)",102670.0,103150.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A2,"57m-(104760, 106065)",104760.0,105760.0,0,1,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(104760, 106065)",104775.0,106065.0,0,1,0,0,0,0,0,0,0,1
57m,interview,train,mas,"57m-(104760, 106065)",104775.0,106065.0,0,1,0,0,0,0,0,0,0,1
57m,interview,train,sad,"57m-(104760, 106065)",104775.0,106065.0,0,1,0,0,0,0,0,0,0,1
57m,interview,train,A1,"57m-(104760, 106065)",104810.0,105790.0,0,0,0,0,1,0,1,0,0,2
57m,interview,train,bau,"57m-(104760, 106065)",104810.0,105790.0,0,0,0,0,1,0,1,0,0,2
57m,interview,train,A2,"57m-(106730, 106960)",106730.0,106940.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,sad,"57m-(106730, 106960)",106730.0,106940.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,A3,"57m-(106730, 106960)",106810.0,106960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,bau,"57m-(106730, 106960)",106810.0,106960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,mas,"57m-(106730, 106960)",106810.0,106960.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,A2,"57m-(125900, 128330)",125900.0,128330.0,0,1,1,0,0,0,1,0,0,1
57m,interview,train,A1,"57m-(125900, 128330)",126070.0,128300.0,1,1,0,0,0,1,1,0,0,1
57m,interview,train,bau,"57m-(125900, 128330)",126070.0,128300.0,1,1,0,0,0,1,1,0,0,1
57m,interview,train,A3,"57m-(125900, 128330)",126560.0,128290.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,mas,"57m-(125900, 128330)",126560.0,128290.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,sad,"57m-(125900, 128330)",126560.0,128290.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,A2,"57m-(132590, 132960)",132590.0,132880.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(132590, 132960)",132590.0,132880.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(132590, 132960)",132590.0,132880.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(132590, 132960)",132620.0,132960.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(132590, 132960)",132620.0,132960.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(132590, 132960)",132630.0,132940.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A3,"57m-(139570, 140190)",139570.0,140190.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,bau,"57m-(139570, 140190)",139570.0,140190.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,mas,"57m-(139570, 140190)",139570.0,140190.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,A2,"57m-(139570, 140190)",139630.0,140100.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,sad,"57m-(139570, 140190)",139630.0,140100.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A1,"57m-(141290, 143365)",141290.0,143260.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,bau,"57m-(141290, 143365)",141290.0,143260.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(141290, 143365)",141515.0,143365.0,1,0,0,0,1,1,1,0,0,2
57m,interview,train,A2,"57m-(141290, 143365)",141760.0,143190.0,0,1,0,0,1,0,1,0,0,2
57m,interview,train,mas,"57m-(141290, 143365)",141760.0,143190.0,0,1,0,0,1,0,1,0,0,2
57m,interview,train,sad,"57m-(141290, 143365)",141760.0,143190.0,0,1,0,0,1,0,1,0,0,2
57m,interview,train,A1,"57m-(145720, 145950)",145720.0,145950.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(145720, 145950)",145720.0,145950.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(145720, 145950)",145720.0,145950.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(145720, 145950)",145720.0,145950.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(150270, 150480)",150270.0,150480.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,bau,"57m-(150270, 150480)",150270.0,150480.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,mas,"57m-(150270, 150480)",150270.0,150480.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,sad,"57m-(150270, 150480)",150270.0,150480.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,A2,"57m-(152160, 153110)",152160.0,153110.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,bau,"57m-(152160, 153110)",152160.0,153110.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,mas,"57m-(152160, 153110)",152160.0,153110.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,sad,"57m-(152160, 153110)",152160.0,153110.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,A3,"57m-(154660, 155540)",154660.0,155540.0,1,0,0,0,0,0,0,0,0,1
57m,interview,train,A2,"57m-(154660, 155540)",154700.0,155390.0,0,0,0,0,1,0,0,0,0,0
57m,interview,train,A1,"57m-(154660, 155540)",154940.0,155400.0,0,0,0,0,1,0,1,0,0,2
57m,interview,train,bau,"57m-(154660, 155540)",154940.0,155400.0,0,0,0,0,1,0,1,0,0,2
57m,interview,train,mas,"57m-(154660, 155540)",154940.0,155400.0,0,0,0,0,1,0,1,0,0,2
57m,interview,train,sad,"57m-(154660, 155540)",154940.0,155400.0,0,0,0,0,1,0,1,0,0,2
57m,interview,train,A3,"57m-(165350, 166270)",165350.0,166270.0,0,0,0,0,0,1,0,0,0,1
57m,interview,train,bau,"57m-(165350, 166270)",165350.0,166270.0,0,0,0,0,0,1,0,0,0,1
57m,interview,train,mas,"57m-(165350, 166270)",165350.0,166270.0,0,0,0,0,0,1,0,0,0,1
57m,interview,train,sad,"57m-(165350, 166270)",165350.0,166270.0,0,0,0,0,0,1,0,0,0,1
57m,interview,train,A1,"57m-(171330, 171590)",171330.0,171590.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(171330, 171590)",171330.0,171590.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(171330, 171590)",171330.0,171590.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(171330, 171590)",171330.0,171590.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A2,"57m-(174760, 175350)",174760.0,175340.0,0,0,0,1,0,1,0,0,0,0
57m,interview,train,mas,"57m-(174760, 175350)",174760.0,175340.0,0,0,0,1,0,1,0,0,0,0
57m,interview,train,sad,"57m-(174760, 175350)",174760.0,175340.0,0,0,0,1,0,1,0,0,0,0
57m,interview,train,A1,"57m-(174760, 175350)",175070.0,175330.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,A3,"57m-(174760, 175350)",175070.0,175350.0,1,0,0,0,0,0,0,0,0,1
57m,interview,train,bau,"57m-(174760, 175350)",175070.0,175330.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,A2,"57m-(175370, 175740)",175370.0,175690.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(175370, 175740)",175370.0,175690.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(175370, 175740)",175390.0,175710.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(175370, 175740)",175390.0,175740.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,bau,"57m-(175370, 175740)",175390.0,175710.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(175370, 175740)",175390.0,175710.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(186300, 187050)",186300.0,187050.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,bau,"57m-(186300, 187050)",186300.0,187050.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,mas,"57m-(186300, 187050)",186300.0,187050.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,sad,"57m-(186300, 187050)",186300.0,187050.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A1,"57m-(235820, 237070)",235820.0,236440.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,bau,"57m-(235820, 237070)",235820.0,236440.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,mas,"57m-(235820, 237070)",235820.0,236440.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,sad,"57m-(235820, 237070)",235820.0,236440.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,A3,"57m-(235820, 237070)",235830.0,237050.0,1,0,0,0,0,0,0,0,0,1
57m,interview,train,A2,"57m-(235820, 237070)",235840.0,236850.0,1,0,0,0,0,0,0,0,0,0
57m,interview,train,A1,"57m-(235820, 237070)",236880.0,237070.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A1,"57m-(250130, 250620)",250130.0,250620.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(250130, 250620)",250130.0,250620.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(250130, 250620)",250130.0,250620.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(250130, 250620)",250130.0,250620.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(252830, 252980)",252830.0,252980.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,bau,"57m-(252830, 252980)",252830.0,252980.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,mas,"57m-(252830, 252980)",252830.0,252980.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,sad,"57m-(252830, 252980)",252830.0,252980.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A3,"57m-(272910, 274330)",272910.0,274330.0,0,1,0,0,0,0,0,0,0,2
57m,interview,train,mas,"57m-(272910, 274330)",272910.0,274330.0,0,1,0,0,0,0,0,0,0,2
57m,interview,train,sad,"57m-(272910, 274330)",272910.0,274330.0,0,1,0,0,0,0,0,0,0,2
57m,interview,train,A2,"57m-(272910, 274330)",273400.0,274320.0,0,1,0,0,1,0,1,0,0,1
57m,interview,train,A1,"57m-(272910, 274330)",273540.0,274330.0,0,1,0,0,1,0,1,0,0,2
57m,interview,train,bau,"57m-(272910, 274330)",273540.0,274330.0,0,1,0,0,1,0,1,0,0,2
57m,interview,train,A3,"57m-(282090, 282480)",282090.0,282480.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,bau,"57m-(282090, 282480)",282090.0,282480.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,mas,"57m-(282090, 282480)",282090.0,282480.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,sad,"57m-(282090, 282480)",282090.0,282480.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A3,"57m-(286150, 287570)",286150.0,287140.0,0,0,0,0,1,1,0,0,0,2
57m,interview,train,mas,"57m-(286150, 287570)",286150.0,287140.0,0,0,0,0,1,1,0,0,0,2
57m,interview,train,sad,"57m-(286150, 287570)",286150.0,287140.0,0,0,0,0,1,1,0,0,0,2
57m,interview,train,A1,"57m-(286150, 287570)",286170.0,287550.0,0,0,0,0,1,1,0,0,0,2
57m,interview,train,bau,"57m-(286150, 287570)",286170.0,287550.0,0,0,0,0,1,1,0,0,0,2
57m,interview,train,A2,"57m-(286150, 287570)",286190.0,287570.0,0,1,0,0,0,1,1,0,0,1
57m,interview,train,A3,"57m-(292415, 292755)",292415.0,292755.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,bau,"57m-(292415, 292755)",292415.0,292755.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,mas,"57m-(292415, 292755)",292415.0,292755.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,sad,"57m-(292415, 292755)",292415.0,292755.0,0,1,0,0,0,0,0,0,0,0
57m,interview,train,A3,"57m-(295260, 295550)",295260.0,295550.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,A1,"57m-(295260, 295550)",295290.0,295510.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,bau,"57m-(295260, 295550)",295290.0,295510.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,mas,"57m-(295260, 295550)",295290.0,295510.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,sad,"57m-(295260, 295550)",295290.0,295510.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(307410, 308230)",307410.0,308190.0,0,0,0,1,0,1,0,0,0,1
57m,interview,train,A2,"57m-(307410, 308230)",307720.0,308210.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(307410, 308230)",307990.0,308230.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(307410, 308230)",307990.0,308230.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(307410, 308230)",307990.0,308230.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(307410, 308230)",307990.0,308230.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(310090, 310410)",310090.0,310320.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A2,"57m-(310090, 310410)",310110.0,310320.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(310090, 310410)",310170.0,310410.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(310090, 310410)",310170.0,310410.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(310090, 310410)",310170.0,310410.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(310090, 310410)",310170.0,310410.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A3,"57m-(316350, 316580)",316350.0,316580.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A2,"57m-(316350, 316580)",316380.0,316550.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(316350, 316580)",316440.0,316540.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,bau,"57m-(316350, 316580)",316440.0,316540.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,mas,"57m-(316350, 316580)",316440.0,316540.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,sad,"57m-(316350, 316580)",316440.0,316540.0,0,0,0,0,1,0,1,0,0,1
57m,interview,train,A3,"57m-(328520, 328810)",328520.0,328810.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,bau,"57m-(328520, 328810)",328520.0,328810.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,mas,"57m-(328520, 328810)",328520.0,328810.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,sad,"57m-(328520, 328810)",328520.0,328810.0,0,0,0,0,1,0,0,0,0,1
57m,interview,train,A2,"57m-(333640, 334140)",333640.0,334060.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,mas,"57m-(333640, 334140)",333640.0,334060.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,sad,"57m-(333640, 334140)",333640.0,334060.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,A1,"57m-(333640, 334140)",333740.0,334140.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,bau,"57m-(333640, 334140)",333740.0,334140.0,0,0,0,1,0,0,1,0,0,2
57m,interview,train,A3,"57m-(333640, 334140)",333810.0,334130.0,0,0,0,1,0,0,0,0,0,1
57m,interview,train,A3,"57m-(335410, 336270)",335410.0,336270.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,bau,"57m-(335410, 336270)",335410.0,336270.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,mas,"57m-(335410, 336270)",335410.0,336270.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,sad,"57m-(335410, 336270)",335410.0,336270.0,0,0,0,0,1,1,0,0,0,1
57m,interview,train,A3,"57m-(350620, 351220)",350620.0,351220.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,sad,"57m-(350620, 351220)",350620.0,351220.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,A2,"57m-(350620, 351220)",350650.0,351180.0,0,0,0,1,0,0,1,0,0,1
57m,interview,train,A1,"57m-(350620, 351220)",350670.0,351210.0,0,0,0,1,0,0,0,0,0,0
57m,interview,train,bau,"57m-(350620, 351220)",350670.0,351210.0,0,0,0,1,0,0,0,0,0,0
