media_file,split,annotator,item,start,end,SR,ISR,MUR,P,B,V,FG,HM,ME,T
50fa,train,sad,"50fa-(223584, 223675)",223584,223675,0,0,0,0,1,0,1,0,0,1
50fa,train,A1,"50fa-(224279, 224539)",224279,224539,0,0,0,0,1,0,1,0,0,1
50fa,train,bau,"50fa-(224279, 224539)",224279,224539,0,0,0,0,1,0,1,0,0,1
50fa,train,mas,"50fa-(224279, 224539)",224279,224539,0,0,0,0,1,0,1,0,0,1
50fa,train,sad,"50fa-(224279, 224539)",224279,224539,0,0,0,0,1,0,1,0,0,1
50fa,train,A2,"50fa-(224279, 224539)",224320,224520,0,0,0,0,1,0,1,0,0,1
50fa,train,A2,"50fa-(230650, 231603)",230650,231290,0,0,0,0,1,1,1,0,0,1
50fa,train,A1,"50fa-(230650, 231603)",230714,231603,0,0,0,0,1,0,1,0,0,1
50fa,train,bau,"50fa-(230650, 231603)",230714,231603,0,0,0,0,1,0,1,0,0,1
50fa,train,mas,"50fa-(230650, 231603)",230714,231603,0,0,0,0,1,0,1,0,0,1
50fa,train,sad,"50fa-(230650, 231603)",230714,231603,0,0,0,0,1,0,1,0,0,1
50fa,train,A2,"50fa-(235890, 236400)",235890,236400,1,0,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(235890, 236400)",235908,236331,1,0,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(235890, 236400)",235908,236331,1,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(235890, 236400)",235908,236331,1,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(235890, 236400)",235908,236331,1,0,0,0,0,0,1,0,0,1
50fa,train,A3,"50fa-(237670, 239032)",237670,238950,1,0,0,0,0,0,1,0,1,0
50fa,train,A2,"50fa-(237670, 239032)",237700,238870,0,1,1,0,0,0,1,0,0,2
50fa,train,A1,"50fa-(237670, 239032)",238006,239032,0,1,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(237670, 239032)",238006,239032,0,1,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(237670, 239032)",238006,239032,0,1,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(237670, 239032)",238006,239032,0,1,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(240320, 241410)",240320,241410,0,1,0,1,0,0,1,0,0,2
50fa,train,mas,"50fa-(240320, 241410)",240320,241410,0,1,0,1,0,0,1,0,0,2
50fa,train,sad,"50fa-(240320, 241410)",240320,241410,0,1,0,1,0,0,1,0,0,2
50fa,train,A1,"50fa-(240320, 241410)",240343,241174,0,1,0,1,0,0,1,0,0,2
50fa,train,bau,"50fa-(240320, 241410)",240343,241174,0,1,0,1,0,0,1,0,0,2
50fa,train,A3,"50fa-(240320, 241410)",240350,241030,1,0,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(242180, 242820)",242180,242820,0,0,1,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(242180, 242820)",242180,242820,0,0,1,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(242180, 242820)",242180,242820,0,0,1,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(242180, 242820)",242180,242820,0,0,1,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(267010, 269870)",267010,269870,0,1,0,1,1,0,1,1,0,2
50fa,train,A1,"50fa-(267010, 269870)",267344,269863,1,0,0,1,0,1,1,0,0,3
50fa,train,bau,"50fa-(267010, 269870)",267344,269863,1,0,0,1,0,1,1,0,0,3
50fa,train,A3,"50fa-(267010, 269870)",267450,269580,1,0,0,0,0,0,1,0,0,0
50fa,train,mas,"50fa-(267010, 269870)",267450,269580,1,0,0,0,0,0,1,0,0,0
50fa,train,sad,"50fa-(267010, 269870)",267450,269580,1,0,0,0,0,0,1,0,0,0
50fa,train,A1,"50fa-(276565, 277026)",276565,277026,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(276565, 277026)",276565,277026,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(276565, 277026)",276565,277026,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(276565, 277026)",276565,277026,1,0,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(277670, 278030)",277670,278030,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(277670, 278030)",277670,278030,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(277670, 278030)",277670,278030,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(277670, 278030)",277670,278030,1,0,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(285210, 287930)",285210,287260,0,0,1,0,0,0,1,1,0,1
50fa,train,A1,"50fa-(285210, 287930)",285363,286915,0,0,1,1,0,0,1,1,1,2
50fa,train,bau,"50fa-(285210, 287930)",285363,286915,0,0,1,1,0,0,1,1,1,2
50fa,train,A3,"50fa-(285210, 287930)",285710,287540,0,0,1,0,0,0,0,0,1,0
50fa,train,mas,"50fa-(285210, 287930)",285710,287540,0,0,1,0,0,0,0,0,1,0
50fa,train,sad,"50fa-(285210, 287930)",285710,287540,0,0,1,0,0,0,0,0,1,0
50fa,train,A1,"50fa-(285210, 287930)",287149,287714,0,1,0,0,0,0,1,1,0,2
50fa,train,A2,"50fa-(285210, 287930)",287340,287930,1,0,0,0,0,0,1,1,0,2
50fa,train,A1,"50fa-(291259, 292750)",291259,292694,0,1,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(291259, 292750)",291259,292694,0,1,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(291259, 292750)",291259,292694,0,1,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(291259, 292750)",291259,292694,0,1,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(291259, 292750)",291320,292750,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(299207, 299383)",299207,299383,0,0,0,0,0,1,0,0,0,1
50fa,train,bau,"50fa-(299207, 299383)",299207,299383,0,0,0,0,0,1,0,0,0,1
50fa,train,mas,"50fa-(299207, 299383)",299207,299383,0,0,0,0,0,1,0,0,0,1
50fa,train,sad,"50fa-(299207, 299383)",299207,299383,0,0,0,0,0,1,0,0,0,1
50fa,train,A3,"50fa-(303140, 303800)",303140,303800,0,0,0,1,0,0,1,0,0,0
50fa,train,mas,"50fa-(303140, 303800)",303140,303800,0,0,0,1,0,0,1,0,0,0
50fa,train,sad,"50fa-(303140, 303800)",303140,303800,0,0,0,1,0,0,1,0,0,0
50fa,train,A1,"50fa-(303140, 303800)",303162,303630,0,0,0,1,0,0,1,1,0,3
50fa,train,bau,"50fa-(303140, 303800)",303162,303630,0,0,0,1,0,0,1,1,0,3
50fa,train,A2,"50fa-(303140, 303800)",303200,303580,0,0,0,1,0,0,1,1,0,2
50fa,train,A2,"50fa-(315670, 315980)",315670,315980,0,0,0,1,0,0,1,0,0,1
50fa,train,A1,"50fa-(315670, 315980)",315707,315908,0,0,0,1,0,0,0,0,0,0
50fa,train,bau,"50fa-(315670, 315980)",315707,315908,0,0,0,1,0,0,0,0,0,0
50fa,train,mas,"50fa-(315670, 315980)",315707,315908,0,0,0,1,0,0,0,0,0,0
50fa,train,sad,"50fa-(315670, 315980)",315707,315908,0,0,0,1,0,0,0,0,0,0
50fa,train,A2,"50fa-(316600, 316973)",316600,316950,0,0,0,0,1,0,1,0,0,2
50fa,train,A1,"50fa-(316600, 316973)",316766,316973,0,1,0,0,1,0,1,0,0,2
50fa,train,bau,"50fa-(316600, 316973)",316766,316973,0,1,0,0,1,0,1,0,0,2
50fa,train,mas,"50fa-(316600, 316973)",316766,316973,0,1,0,0,1,0,1,0,0,2
50fa,train,sad,"50fa-(316600, 316973)",316766,316973,0,1,0,0,1,0,1,0,0,2
50fa,train,A1,"50fa-(321155, 321194)",321155,321194,0,0,0,0,1,0,1,0,0,1
50fa,train,bau,"50fa-(321155, 321194)",321155,321194,0,0,0,0,1,0,1,0,0,1
50fa,train,mas,"50fa-(321155, 321194)",321155,321194,0,0,0,0,1,0,1,0,0,1
50fa,train,sad,"50fa-(321155, 321194)",321155,321194,0,0,0,0,1,0,1,0,0,1
50fa,train,A2,"50fa-(327910, 330770)",327910,329720,0,0,1,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(327910, 330770)",327941,329473,0,0,1,0,0,0,1,0,0,2
50fa,train,bau,"50fa-(327910, 330770)",327941,329473,0,0,1,0,0,0,1,0,0,2
50fa,train,A3,"50fa-(327910, 330770)",328510,329950,0,0,1,0,0,0,1,0,0,0
50fa,train,mas,"50fa-(327910, 330770)",328510,329950,0,0,1,0,0,0,1,0,0,0
50fa,train,sad,"50fa-(327910, 330770)",328510,329950,0,0,1,0,0,0,1,0,0,0
50fa,train,A2,"50fa-(327910, 330770)",329760,330160,0,1,0,0,0,0,1,1,0,1
50fa,train,A1,"50fa-(327910, 330770)",329825,330506,0,1,0,1,0,1,1,0,0,2
50fa,train,A3,"50fa-(327910, 330770)",330180,330770,0,0,0,1,0,0,1,0,0,0
50fa,train,A2,"50fa-(327910, 330770)",330250,330410,0,0,0,1,0,0,1,0,0,2
50fa,train,A1,"50fa-(332337, 332389)",332337,332389,0,0,0,0,1,0,1,1,0,1
50fa,train,bau,"50fa-(332337, 332389)",332337,332389,0,0,0,0,1,0,1,1,0,1
50fa,train,mas,"50fa-(332337, 332389)",332337,332389,0,0,0,0,1,0,1,1,0,1
50fa,train,sad,"50fa-(332337, 332389)",332337,332389,0,0,0,0,1,0,1,1,0,1
50fa,train,A3,"50fa-(342070, 342915)",342070,342720,1,0,0,0,0,0,1,0,0,0
50fa,train,mas,"50fa-(342070, 342915)",342070,342720,1,0,0,0,0,0,1,0,0,0
50fa,train,sad,"50fa-(342070, 342915)",342070,342720,1,0,0,0,0,0,1,0,0,0
50fa,train,A1,"50fa-(342070, 342915)",342408,342915,0,0,0,1,0,0,1,1,0,2
50fa,train,bau,"50fa-(342070, 342915)",342408,342915,0,0,0,1,0,0,1,1,0,2
50fa,train,A2,"50fa-(342070, 342915)",342440,342840,0,0,0,1,0,0,1,0,0,2
50fa,train,A3,"50fa-(343710, 344720)",343710,344720,1,0,0,0,0,0,0,0,1,0
50fa,train,A2,"50fa-(343710, 344720)",343840,344480,0,1,0,0,0,0,1,0,0,2
50fa,train,A1,"50fa-(343710, 344720)",343980,344350,0,1,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(343710, 344720)",343980,344350,0,1,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(343710, 344720)",343980,344350,0,1,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(343710, 344720)",343980,344350,0,1,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(345300, 346080)",345300,345660,1,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(345300, 346080)",345300,345660,1,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(345300, 346080)",345300,345660,1,0,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(345300, 346080)",345629,345876,0,1,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(345300, 346080)",345629,345876,0,1,0,0,0,0,1,1,0,1
50fa,train,A3,"50fa-(345300, 346080)",345660,346080,1,0,0,0,0,0,0,0,1,0
50fa,train,A1,"50fa-(348525, 348973)",348525,348973,0,0,0,1,0,0,1,0,0,2
50fa,train,bau,"50fa-(348525, 348973)",348525,348973,0,0,0,1,0,0,1,0,0,2
50fa,train,mas,"50fa-(348525, 348973)",348525,348973,0,0,0,1,0,0,1,0,0,2
50fa,train,sad,"50fa-(348525, 348973)",348525,348973,0,0,0,1,0,0,1,0,0,2
50fa,train,A2,"50fa-(348525, 348973)",348570,348910,0,0,0,1,0,0,1,0,0,1
50fa,train,A1,"50fa-(350071, 350490)",350071,350461,0,0,0,0,1,0,1,1,0,2
50fa,train,bau,"50fa-(350071, 350490)",350071,350461,0,0,0,0,1,0,1,1,0,2
50fa,train,mas,"50fa-(350071, 350490)",350071,350461,0,0,0,0,1,0,1,1,0,2
50fa,train,sad,"50fa-(350071, 350490)",350071,350461,0,0,0,0,1,0,1,1,0,2
50fa,train,A2,"50fa-(350071, 350490)",350080,350490,0,0,0,0,1,0,1,0,0,2
50fa,train,A1,"50fa-(360486, 360551)",360486,360551,0,0,0,0,1,0,0,1,0,1
50fa,train,bau,"50fa-(360486, 360551)",360486,360551,0,0,0,0,1,0,0,1,0,1
50fa,train,mas,"50fa-(360486, 360551)",360486,360551,0,0,0,0,1,0,0,1,0,1
50fa,train,sad,"50fa-(360486, 360551)",360486,360551,0,0,0,0,1,0,0,1,0,1
50fa,train,A2,"50fa-(360900, 361182)",360900,361100,0,0,0,1,0,0,1,0,0,2
50fa,train,A1,"50fa-(360900, 361182)",360981,361182,0,0,0,1,0,0,1,0,0,1
50fa,train,bau,"50fa-(360900, 361182)",360981,361182,0,0,0,1,0,0,1,0,0,1
50fa,train,mas,"50fa-(360900, 361182)",360981,361182,0,0,0,1,0,0,1,0,0,1
50fa,train,sad,"50fa-(360900, 361182)",360981,361182,0,0,0,1,0,0,1,0,0,1
50fa,train,A3,"50fa-(379370, 380300)",379370,379980,0,0,0,1,0,0,0,0,0,0
50fa,train,A1,"50fa-(379370, 380300)",379616,380148,0,1,0,1,0,0,1,0,0,2
50fa,train,bau,"50fa-(379370, 380300)",379616,380148,0,1,0,1,0,0,1,0,0,2
50fa,train,mas,"50fa-(379370, 380300)",379616,380148,0,1,0,1,0,0,1,0,0,2
50fa,train,sad,"50fa-(379370, 380300)",379616,380148,0,1,0,1,0,0,1,0,0,2
50fa,train,A3,"50fa-(379370, 380300)",379990,380300,0,1,0,0,0,0,1,0,0,0
50fa,train,A1,"50fa-(381129, 381580)",381129,381454,0,0,0,1,0,0,1,0,0,2
50fa,train,bau,"50fa-(381129, 381580)",381129,381454,0,0,0,1,0,0,1,0,0,2
50fa,train,mas,"50fa-(381129, 381580)",381129,381454,0,0,0,1,0,0,1,0,0,2
50fa,train,A3,"50fa-(381129, 381580)",381150,381580,0,0,0,1,0,0,1,0,0,0
50fa,train,A2,"50fa-(381129, 381580)",381250,381520,0,0,0,1,0,0,1,0,0,2
50fa,train,sad,"50fa-(381129, 381580)",381250,381520,0,0,0,1,0,0,1,0,0,2
50fa,train,A2,"50fa-(384690, 386640)",384690,386630,0,1,0,1,0,0,1,1,0,2
50fa,train,mas,"50fa-(384690, 386640)",384690,386630,0,1,0,1,0,0,1,1,0,2
50fa,train,sad,"50fa-(384690, 386640)",384690,386630,0,1,0,1,0,0,1,1,0,2
50fa,train,A1,"50fa-(384690, 386640)",384883,386630,0,0,0,1,0,0,1,1,0,2
50fa,train,bau,"50fa-(384690, 386640)",384883,386630,0,0,0,1,0,0,1,1,0,2
50fa,train,A3,"50fa-(384690, 386640)",384930,386640,0,1,0,0,0,0,1,0,0,0
50fa,train,A2,"50fa-(394250, 395180)",394250,395180,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(394250, 395180)",394250,395180,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(394250, 395180)",394250,395180,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(394250, 395180)",394250,395180,1,0,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(397980, 398590)",397980,398590,1,0,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(397980, 398590)",398180,398520,0,1,0,0,0,0,1,0,0,2
50fa,train,A1,"50fa-(397980, 398590)",398461,398532,0,0,0,0,1,0,1,1,0,1
50fa,train,bau,"50fa-(397980, 398590)",398461,398532,0,0,0,0,1,0,1,1,0,1
50fa,train,mas,"50fa-(397980, 398590)",398461,398532,0,0,0,0,1,0,1,1,0,1
50fa,train,sad,"50fa-(397980, 398590)",398461,398532,0,0,0,0,1,0,1,1,0,1
50fa,train,A2,"50fa-(400090, 400890)",400090,400890,0,0,0,0,1,0,1,0,0,2
50fa,train,A1,"50fa-(400090, 400890)",400324,400707,0,0,0,0,0,1,0,1,0,1
50fa,train,bau,"50fa-(400090, 400890)",400324,400707,0,0,0,0,0,1,0,1,0,1
50fa,train,mas,"50fa-(400090, 400890)",400324,400707,0,0,0,0,0,1,0,1,0,1
50fa,train,sad,"50fa-(400090, 400890)",400324,400707,0,0,0,0,0,1,0,1,0,1
50fa,train,A3,"50fa-(401360, 401740)",401360,401740,0,0,0,1,0,0,1,0,0,0
50fa,train,A2,"50fa-(401360, 401740)",401390,401720,0,0,0,0,1,0,1,1,0,1
50fa,train,A1,"50fa-(401360, 401740)",401428,401623,0,1,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(401360, 401740)",401428,401623,0,1,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(401360, 401740)",401428,401623,0,1,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(401360, 401740)",401428,401623,0,1,0,0,0,0,1,1,0,1
50fa,train,A2,"50fa-(406560, 406990)",406560,406990,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(406560, 406990)",406560,406990,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(406560, 406990)",406560,406990,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(406560, 406990)",406560,406990,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(420071, 420780)",420071,420461,0,0,0,1,0,0,1,0,0,1
50fa,train,bau,"50fa-(420071, 420780)",420071,420461,0,0,0,1,0,0,1,0,0,1
50fa,train,mas,"50fa-(420071, 420780)",420071,420461,0,0,0,1,0,0,1,0,0,1
50fa,train,sad,"50fa-(420071, 420780)",420071,420461,0,0,0,1,0,0,1,0,0,1
50fa,train,A3,"50fa-(420071, 420780)",420400,420780,0,0,0,0,1,0,0,0,0,0
50fa,train,A1,"50fa-(423700, 423927)",423700,423927,0,0,0,1,0,0,1,1,0,1
50fa,train,bau,"50fa-(423700, 423927)",423700,423927,0,0,0,1,0,0,1,1,0,1
50fa,train,mas,"50fa-(423700, 423927)",423700,423927,0,0,0,1,0,0,1,1,0,1
50fa,train,sad,"50fa-(423700, 423927)",423700,423927,0,0,0,1,0,0,1,1,0,1
50fa,train,A2,"50fa-(426440, 427190)",426440,427190,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(426440, 427190)",426440,427190,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(426440, 427190)",426440,427190,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(426440, 427190)",426440,427190,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(450831, 452013)",450831,452013,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(450831, 452013)",450831,452013,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(450831, 452013)",450831,452013,1,0,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(450831, 452013)",450890,451990,1,0,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(450831, 452013)",450920,451930,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(450831, 452013)",450920,451930,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(453759, 453883)",453759,453883,0,1,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(453759, 453883)",453759,453883,0,1,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(453759, 453883)",453759,453883,0,1,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(453759, 453883)",453759,453883,0,1,0,0,0,0,1,0,0,1
50fa,train,A3,"50fa-(458710, 459860)",458710,459590,0,1,0,0,0,0,1,0,0,0
50fa,train,A2,"50fa-(458710, 459860)",458790,459530,0,1,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(458710, 459860)",458987,459851,0,1,0,1,0,1,1,0,0,2
50fa,train,bau,"50fa-(458710, 459860)",458987,459851,0,1,0,1,0,1,1,0,0,2
50fa,train,mas,"50fa-(458710, 459860)",458987,459851,0,1,0,1,0,1,1,0,0,2
50fa,train,sad,"50fa-(458710, 459860)",458987,459851,0,1,0,1,0,1,1,0,0,2
50fa,train,A2,"50fa-(458710, 459860)",459660,459860,0,0,0,1,0,0,1,0,0,2
50fa,train,A1,"50fa-(471039, 471370)",471039,471292,0,1,0,0,0,1,1,0,0,1
50fa,train,bau,"50fa-(471039, 471370)",471039,471292,0,1,0,0,0,1,1,0,0,1
50fa,train,mas,"50fa-(471039, 471370)",471039,471292,0,1,0,0,0,1,1,0,0,1
50fa,train,sad,"50fa-(471039, 471370)",471039,471292,0,1,0,0,0,1,1,0,0,1
50fa,train,A2,"50fa-(471039, 471370)",471110,471370,0,1,0,0,0,0,1,1,0,2
50fa,train,A1,"50fa-(476331, 476617)",476331,476617,0,0,0,1,0,0,0,0,0,0
50fa,train,bau,"50fa-(476331, 476617)",476331,476617,0,0,0,1,0,0,0,0,0,0
50fa,train,mas,"50fa-(476331, 476617)",476331,476617,0,0,0,1,0,0,0,0,0,0
50fa,train,sad,"50fa-(476331, 476617)",476331,476617,0,0,0,1,0,0,0,0,0,0
50fa,train,A2,"50fa-(507390, 508270)",507390,508270,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(507390, 508270)",507390,508270,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(507390, 508270)",507390,508270,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(507390, 508270)",507390,508270,1,0,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(509870, 510680)",509870,510570,1,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(509870, 510680)",509870,510570,1,0,0,0,0,0,1,0,0,1
50fa,train,A3,"50fa-(509870, 510680)",509980,510680,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(509870, 510680)",509980,510680,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(509870, 510680)",509980,510680,1,0,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(511050, 513129)",511050,511910,1,0,0,0,0,0,1,0,0,0
50fa,train,mas,"50fa-(511050, 513129)",511050,511910,1,0,0,0,0,0,1,0,0,0
50fa,train,sad,"50fa-(511050, 513129)",511050,511910,1,0,0,0,0,0,1,0,0,0
50fa,train,A1,"50fa-(511050, 513129)",511130,511578,0,1,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(511050, 513129)",511130,511578,0,1,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(511050, 513129)",511180,511680,0,1,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(511050, 513129)",511902,513129,1,0,0,1,0,1,1,0,0,1
50fa,train,A2,"50fa-(511050, 513129)",511910,513100,0,0,1,1,0,0,1,0,0,1
50fa,train,A3,"50fa-(511050, 513129)",511940,513110,1,0,0,0,0,0,1,0,0,0
50fa,train,A3,"50fa-(516650, 517100)",516650,517100,0,1,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(516650, 517100)",516710,517070,0,1,0,0,0,0,1,0,0,1
50fa,train,A1,"50fa-(516650, 517100)",516766,517052,0,1,0,0,0,0,1,1,0,1
50fa,train,bau,"50fa-(516650, 517100)",516766,517052,0,1,0,0,0,0,1,1,0,1
50fa,train,mas,"50fa-(516650, 517100)",516766,517052,0,1,0,0,0,0,1,1,0,1
50fa,train,sad,"50fa-(516650, 517100)",516766,517052,0,1,0,0,0,0,1,1,0,1
50fa,train,A1,"50fa-(519740, 520280)",519740,519922,1,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(519740, 520280)",519740,519922,1,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(519740, 520280)",519740,519922,1,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(519740, 520280)",519740,519922,1,0,0,0,0,0,0,0,0,0
50fa,train,A3,"50fa-(519740, 520280)",519810,520280,1,0,0,0,0,0,1,0,0,0
50fa,train,A1,"50fa-(521325, 521442)",521325,521442,0,0,0,0,1,0,1,1,0,1
50fa,train,bau,"50fa-(521325, 521442)",521325,521442,0,0,0,0,1,0,1,1,0,1
50fa,train,mas,"50fa-(521325, 521442)",521325,521442,0,0,0,0,1,0,1,1,0,1
50fa,train,sad,"50fa-(521325, 521442)",521325,521442,0,0,0,0,1,0,1,1,0,1
50fa,train,A2,"50fa-(527250, 528120)",527250,528120,1,0,0,0,0,0,1,0,0,1
50fa,train,bau,"50fa-(527250, 528120)",527250,528120,1,0,0,0,0,0,1,0,0,1
50fa,train,mas,"50fa-(527250, 528120)",527250,528120,1,0,0,0,0,0,1,0,0,1
50fa,train,sad,"50fa-(527250, 528120)",527250,528120,1,0,0,0,0,0,1,0,0,1
50fa,train,A2,"50fa-(531700, 532330)",531700,532330,0,0,1,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(531700, 532330)",531700,532330,0,0,1,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(531700, 532330)",531700,532330,0,0,1,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(531700, 532330)",531700,532330,0,0,1,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(536539, 536987)",536539,536987,0,0,0,1,0,0,0,0,0,0
50fa,train,bau,"50fa-(536539, 536987)",536539,536987,0,0,0,1,0,0,0,0,0,0
50fa,train,mas,"50fa-(536539, 536987)",536539,536987,0,0,0,1,0,0,0,0,0,0
50fa,train,sad,"50fa-(536539, 536987)",536539,536987,0,0,0,1,0,0,0,0,0,0
50fa,train,A2,"50fa-(538740, 539420)",538740,539420,0,0,0,0,0,0,0,0,0,0
50fa,train,bau,"50fa-(538740, 539420)",538740,539420,0,0,0,0,0,0,0,0,0,0
50fa,train,mas,"50fa-(538740, 539420)",538740,539420,0,0,0,0,0,0,0,0,0,0
50fa,train,sad,"50fa-(538740, 539420)",538740,539420,0,0,0,0,0,0,0,0,0,0
50fa,train,A2,"50fa-(539960, 540837)",539960,540720,1,0,0,0,0,0,0,0,0,0
50fa,train,A1,"50fa-(539960, 540837)",540512,540837,0,0,0,1,0,0,1,0,0,1
50fa,train,bau,"50fa-(539960, 540837)",540512,540837,0,0,0,1,0,0,1,0,0,1
50fa,train,mas,"50fa-(539960, 540837)",540512,540837,0,0,0,1,0,0,1,0,0,1
50fa,train,sad,"50fa-(539960, 540837)",540512,540837,0,0,0,1,0,0,1,0,0,1
50fa,train,A3,"50fa-(542690, 543812)",542690,543530,1,0,0,0,0,0,1,0,0,0
50fa,train,mas,"50fa-(542690, 543812)",542690,543530,1,0,0,0,0,0,1,0,0,0
50fa,train,sad,"50fa-(542690, 543812)",542690,543530,1,0,0,0,0,0,1,0,0,0
50fa,train,A2,"50fa-(542690, 543812)",542775,543765,1,0,0,1,0,0,1,0,0,2
50fa,train,A1,"50fa-(542690, 543812)",542838,543812,1,0,0,1,0,1,1,0,0,2
50fa,train,bau,"50fa-(542690, 543812)",542838,543812,1,0,0,1,0,1,1,0,0,2
50fa,train,A2,"50fa-(544850, 545084)",544850,545030,0,0,0,0,1,0,1,0,0,2
50fa,train,A1,"50fa-(544850, 545084)",544993,545084,0,0,0,0,1,0,1,0,0,1
50fa,train,bau,"50fa-(544850, 545084)",544993,545084,0,0,0,0,1,0,1,0,0,1
50fa,train,mas,"50fa-(544850, 545084)",544993,545084,0,0,0,0,1,0,1,0,0,1
50fa,train,sad,"50fa-(544850, 545084)",544993,545084,0,0,0,0,1,0,1,0,0,1
50fa,train,A1,"50fa-(548869, 549150)",548869,549116,0,0,0,1,0,1,1,0,0,1
50fa,train,bau,"50fa-(548869, 549150)",548869,549116,0,0,0,1,0,1,1,0,0,1
50fa,train,mas,"50fa-(548869, 549150)",548869,549116,0,0,0,1,0,1,1,0,0,1
