media_file,annotator,start,end,label
50fb,mas,389088,390913,_;FG;0
50fb,sad,389088,390913,_;FG;0
50fb,A1,395300,397275,-;FG;0
50fb,bau,395300,397275,-;FG;0
50fb,mas,395300,397275,-;FG;0
50fb,sad,395300,397275,-;FG;0
50fb,Gold,402656,407865,ISR;FG;0
50fb,A3,402660,407980,MUR;FG+V;0
50fb,A2,404140,407140,SR;V;0
50fb,sad,404140,407140,SR;V;0
50fb,A1,404212,407837,_;V+FG;1
50fb,bau,404212,407837,_;V+FG;1
50fb,mas,404212,407837,_;V+FG;1
50fb,A2,437080,441520,SR;V;0
50fb,Gold,437080,441700,ISR;FG;0
50fb,A1,437125,441600,_;V+FG;1
50fb,bau,437125,441600,_;V+FG;1
50fb,mas,437125,441600,_;V+FG;1
50fb,A3,438290,441700,ISR;FG+V;0
50fb,sad,438290,441700,ISR;FG+V;0
50fb,A2,441980,443160,SR;0;0
50fb,Gold,441980,447720,SR;V;0
50fb,sad,441980,443160,SR;0;0
50fb,A3,442180,447510,SR;FG+V;0
50fb,A1,442800,447287,SR;FG+V;1
50fb,bau,442800,447287,SR;FG+V;1
50fb,mas,442800,447287,SR;FG+V;1
50fb,A2,443340,447720,SR;V;0
50fb,A2,450280,455660,SR+ISR;V;0
50fb,Gold,450280,455690,SR;V+FG;0
50fb,A1,450300,455325,SR;FG+V;1
50fb,bau,450300,455325,SR;FG+V;1
50fb,mas,450300,455325,SR;FG+V;1
50fb,A3,451580,455690,SR;FG+V;0
50fb,sad,451580,455690,SR;FG+V;0
50fb,A1,466937,472612,_;V+FG;1
50fb,Gold,466937,474710,B;FG+V;0
50fb,bau,466937,472612,_;V+FG;1
50fb,mas,466937,472612,_;V+FG;1
50fb,A3,467040,472660,MUR;FG+V;0
50fb,A2,467600,472200,SR;V;0
50fb,sad,467600,472200,SR;V;0
50fb,A1,472625,474312,SR;FG;0
50fb,A3,472760,474710,SR;FG+V;0
50fb,A2,477060,482200,SR;V;0
50fb,Gold,477060,482200,SR;FG;0
50fb,A1,480287,481737,_;V;0
50fb,bau,480287,481737,_;V;0
50fb,mas,480287,481737,_;V;0
50fb,sad,480287,481737,_;V;0
50fb,A2,490140,496360,SR;V;0
50fb,Gold,490140,496480,B;V+FG;1
50fb,A1,490175,496350,_;V+FG;1
50fb,bau,490175,496350,_;V+FG;1
50fb,mas,490175,496350,_;V+FG;1
50fb,A3,490250,496480,MUR;FG+V;0
50fb,sad,490250,496480,MUR;FG+V;0
50fb,A3,497370,502440,ISR;FG+V;0
50fb,Gold,497373,502209,ISR;FG;0
50fb,A1,498412,502187,ISR;V+FG;1
50fb,bau,498412,502187,ISR;V+FG;1
50fb,mas,498412,502187,ISR;V+FG;1
50fb,A2,498460,500960,ISR;0;0
50fb,sad,498460,500960,ISR;0;0
50fb,A2,501540,502300,ISR;0;0
50fb,A3,506350,509170,B;FG+V;0
50fb,bau,506350,509170,B;FG+V;0
50fb,mas,506350,509170,B;FG+V;0
50fb,sad,506350,509170,B;FG+V;0
50fb,Gold,511612,515134,B+ISR;FG;0
50fb,A1,511638,514813,_;V+FG;1
50fb,bau,511638,514813,_;V+FG;1
50fb,mas,511638,514813,_;V+FG;1
50fb,sad,511638,514813,_;V+FG;1
50fb,A2,512280,515140,ISR;V;0
50fb,A3,512380,515020,MUR;FG+V;0
50fb,A1,516538,518363,_;FG;0
50fb,bau,516538,518363,_;FG;0
50fb,mas,516538,518363,_;FG;0
50fb,sad,516538,518363,_;FG;0
50fb,Gold,526462,530656,B;FG+V;0
50fb,A2,527040,528460,SR;V;0
50fb,sad,527040,528460,SR;V;0
50fb,A1,527100,530563,_;V+FG;1
50fb,bau,527100,530563,_;V+FG;1
50fb,mas,527100,530563,_;V+FG;1
50fb,A3,527130,530660,ISR;FG+V;0
50fb,A1,545950,554700,_;V+FG;1
50fb,Gold,545950,554880,B;V+FG;0
50fb,bau,545950,554700,_;V+FG;1
50fb,mas,545950,554700,_;V+FG;1
50fb,A2,546480,553940,SR;V;0
50fb,sad,546480,553940,SR;V;0
50fb,A3,546560,554880,B+ISR;FG+V;0
50fb,A3,556290,562110,SR;FG+V;0
50fb,Gold,556402,562014,B+ISR;FG;0
50fb,A1,558975,559425,ISR;FG;0
50fb,bau,558975,559425,ISR;FG;0
50fb,mas,558975,559425,ISR;FG;0
50fb,sad,558975,559425,ISR;FG;0
50fb,A3,563950,565740,SR;FG+V;0
50fb,Gold,563950,565750,MUR;FG;0
50fb,A2,564000,565700,ISR;0;0
50fb,A1,564338,565750,MUR;FG;1
50fb,bau,564338,565750,MUR;FG;1
50fb,mas,564338,565750,MUR;FG;1
50fb,sad,564338,565750,MUR;FG;1
50fb,A1,570163,571463,_;FG;0
50fb,bau,570163,571463,_;FG;0
50fb,mas,570163,571463,_;FG;0
50fb,Gold,570194,571463,ISR;FG;0
50fb,A3,570310,571550,SR;FG+V;0
50fb,sad,570310,571550,SR;FG+V;0
50fb,Gold,580223,583865,B;V+FG;0
50fb,A2,580680,582480,SR;V;0
50fb,sad,580680,582480,SR;V;0
50fb,A1,580812,583725,_;V+FG;1
50fb,bau,580812,583725,_;V+FG;1
50fb,mas,580812,583725,_;V+FG;1
50fb,A3,580850,583910,ISR;FG+V;0
50fb,A3,585680,588200,B;FG+V;0
50fb,sad,585680,588200,B;FG+V;0
50fb,Gold,585761,592402,ISR+B;V+FG;1
50fb,A2,588120,591740,ISR;V;0
50fb,A1,588125,592262,_;V;1
50fb,bau,588125,592262,_;V;1
50fb,mas,588125,592262,_;V;1
50fb,A3,588450,592460,MUR;FG+V;0
50fb,A1,592275,592650,SR;FG;1
50fb,A2,592340,592840,ISR;0;0
50fb,A1,596575,597900,_;FG;0
50fb,bau,596575,597900,_;FG;0
50fb,mas,596575,597900,_;FG;0
50fb,sad,596575,597900,_;FG;0
50fb,A3,604360,610550,MUR;FG+V;0
50fb,Gold,604701,610567,B;FG+V;1
50fb,A1,604887,610475,_;V+FG;1
50fb,bau,604887,610475,_;V+FG;1
50fb,mas,604887,610475,_;V+FG;1
50fb,A2,604900,608180,SR;V;0
50fb,sad,604900,608180,SR;V;0
50fb,A2,612140,618440,MUR;V;0
50fb,Gold,612140,618610,MUR;V;0
50fb,sad,612140,618440,MUR;V;0
50fb,A1,613113,618563,_;V;1
50fb,bau,613113,618563,_;V;1
50fb,mas,613113,618563,_;V;1
50fb,A3,613150,618610,MUR;FG+V;0
50fb,A1,619600,621212,_;FG;0
50fb,bau,619600,621212,_;FG;0
50fb,mas,619600,621212,_;FG;0
50fb,sad,619600,621212,_;FG;0
50fb,A3,629960,633650,B;FG+V;0
50fb,Gold,629960,633650,B;FG+HM;1
50fb,bau,629960,633650,B;FG+V;0
50fb,mas,629960,633650,B;FG+V;0
50fb,A2,630120,633480,B;0;0
50fb,sad,630120,633480,B;0;0
50fb,A2,640840,649040,SR;V;0
50fb,A1,640900,649312,SR;V+FG;1
50fb,bau,640900,649312,SR;V+FG;1
50fb,mas,640900,649312,SR;V+FG;1
50fb,A3,640920,642690,SR;FG+V;0;
50fb,sad,640920,642690,SR;FG+V;0;
50fb,Gold,640955,649298,SR+B;FG;1
50fb,A3,642970,649550,SR+B;FG+V;0
50fb,A2,649540,650800,ISR;0;0
50fb,A1,649550,650588,SR;V+FG;1
50fb,Gold,649551,650925,ISR;FG;0
50fb,A3,649680,650800,ISR;FG+V;0
50fb,Gold,652119,655775,MUR;FG;0
50fb,A2,652120,655700,MUR;0;0
50fb,A3,652210,655620,MUR;FG+V;0
50fb,A1,653550,655087,_;V+FG;1
50fb,bau,653550,655087,_;V+FG;1
50fb,mas,653550,655087,_;V+FG;1
50fb,sad,653550,655087,_;V+FG;1
50fb,A1,655225,655850,MUR;0;0
50fb,A2,656400,659580,SR;V;0
50fb,sad,656400,659580,SR;V;0
50fb,A3,656440,660720,B+MUR;FG+V;0
50fb,Gold,656477,670164,MUR;V+FG;0
50fb,A1,656500,660562,_;V+FG;1
50fb,bau,656500,660562,_;V+FG;1
50fb,mas,656500,660562,_;V+FG;1
50fb,A3,660790,665350,SR+IISR;FG+V;0
50fb,A1,661488,664850,ISR;FG;0
50fb,A2,661720,664480,SR;V;0
50fb,A2,664780,665380,P;0;0
50fb,A3,665620,670280,SR;FG+V;0
50fb,A2,665700,669260,SR;0;0
50fb,A1,666325,669825,SR;FG;1
50fb,A1,669925,670188,ISR;FG;0
50fb,A3,670370,671640,SR;FG+V;0
50fb,Gold,670370,671663,SR;;0
50fb,A2,670500,671580,SR;0;0
50fb,A1,671225,671663,SR;0;0
50fb,bau,671225,671663,SR;0;0
50fb,mas,671225,671663,SR;0;0
50fb,sad,671225,671663,SR;0;0
50fb,A3,671700,672730,ISR;FG+V;0
50fb,A2,671700,672560,ISR;0;0
50fb,Gold,671700,672730,ISR;;0
50fb,sad,671700,672560,ISR;0;0
50fb,A1,671750,672662,ISR;0;0
50fb,bau,671750,672662,ISR;0;0
50fb,mas,671750,672662,ISR;0;0
50fb,A3,673910,678850,B;FG+V;0
50fb,Gold,673910,678850,;V+FG;0
50fb,A1,674163,678763,_;V+FG;1
50fb,bau,674163,678763,_;V+FG;1
50fb,mas,674163,678763,_;V+FG;1
50fb,A2,674220,678660,_;V;0
50fb,sad,674220,678660,_;V;0
50fb,A3,686550,688040,SR;FG+V;0
50fb,A1,686550,687250,SR;0;0
50fb,Gold,686550,688060,SR;FG;1
50fb,bau,686550,687250,SR;0;0
50fb,mas,686550,687250,SR;0;0
50fb,sad,686550,687250,SR;0;0
50fb,A2,686600,688060,SR+P;0;0
50fb,A3,689910,694700,MUR;FG+V;0;
50fb,Gold,689910,694800,ISR;V;0
50fb,A2,691000,694800,ISR;V;0
50fb,A1,691038,694625,ISR;V;1
50fb,bau,691038,694625,ISR;V;1
50fb,mas,691038,694625,ISR;V;1
50fb,sad,691038,694625,ISR;V;1
50fb,A2,695380,699080,MUR;FG;0
50fb,Gold,695380,699780,SR+B;FG;0
50fb,A3,695480,699780,ISR+B;FG+V;0
50fb,A1,695887,698375,_;FG;0
50fb,bau,695887,698375,_;FG;0
50fb,mas,695887,698375,_;FG;0
50fb,sad,695887,698375,_;FG;0
50fb,A2,702060,709840,SR;V+FG;0
50fb,Gold,702060,710675,SR;V+FG;0
50fb,sad,702060,709840,SR;V+FG;0
50fb,A3,702110,710400,MUR;FG+V;0
50fb,A1,702138,710675,SR;V+FG;1
50fb,bau,702138,710675,SR;V+FG;1
50fb,mas,702138,710675,SR;V+FG;1
50fb,A2,711100,720560,SR+ISR;FG;0
50fb,Gold,711100,721100,MUR;FG;1
50fb,sad,711100,720560,SR+ISR;FG;0
50fb,A3,712100,721100,MUR;FG+V;0
50fb,A1,712100,721038,ISR;FG;1
50fb,bau,712100,721038,ISR;FG;1
50fb,mas,712100,721038,ISR;FG;1
50fb,A3,723290,730900,MUR;FG+V;0
50fb,Gold,723290,730900,ISR;FG;0
50fb,A2,723790,730430,ISR;FG;0
50fb,sad,723790,730430,ISR;FG;0
50fb,A1,723912,730862,_;V;1
50fb,bau,723912,730862,_;V;1
50fb,mas,723912,730862,_;V;1
50fb,Gold,737641,739835,ISR;FG;0
50fb,A1,737813,738675,_;FG;0
50fb,bau,737813,738675,_;FG;0
50fb,mas,737813,738675,_;FG;0
50fb,sad,737813,738675,_;FG;0
50fb,A2,738280,739720,MUR;0;0
50fb,A3,738690,739870,SR;FG+V;0
50fb,A3,741200,743080,B;FG+V;0
50fb,Gold,741200,750140,MUR;FG+V;0
50fb,sad,741200,743080,B;FG+V;0
50fb,A2,741760,743200,SR;0;0
50fb,A1,742037,743325,_;V:0
50fb,bau,742037,743325,_;V:0
50fb,mas,742037,743325,_;V:0
50fb,A2,743320,748900,MUR;0;0
50fb,A3,743430,750140,MUR;FG+V;0
50fb,A1,745838,747550,_;V+FG;0
50fb,A3,756850,760700,B;FG+V;0
50fb,sad,756850,760700,B;FG+V;0
50fb,Gold,757223,760671,B;FG;0
50fb,A1,757362,760550,_;FG;0
50fb,bau,757362,760550,_;FG;0
50fb,mas,757362,760550,_;FG;0
50fb,A2,757580,760460,B;0;0
50fb,A1,760675,769288,SR;FG;1
50fb,A2,760700,769680,SR;0;0
50fb,Gold,760701,769880,SR;FG;0
50fb,A3,761080,769960,SR;FG+V;0
50fb,A1,770188,770525,_;V;0
50fb,bau,770188,770525,_;V;0
50fb,mas,770188,770525,_;V;0
50fb,sad,770188,770525,_;V;0
50fb,A2,770200,770540,B;0;0
50fb,A2,771260,780780,P;0;0
50fb,A3,771750,778370,B;FG+V;0
50fb,Gold,771761,781149,B+SR;FG;0
50fb,A1,772013,778250,B;V+FG;1
50fb,bau,772013,778250,B;V+FG;1
50fb,mas,772013,778250,B;V+FG;1
50fb,sad,772013,778250,B;V+FG;1
50fb,A1,778413,780775,SRSR;FG;0
50fb,A3,778440,781300,SR;FG+V;0
50fb,A2,780980,784200,SR;0;0
50fb,A1,781125,783937,SR;FG;1
50fb,Gold,781223,784208,SR;FG;0
50fb,A3,781370,784260,SR;FG+V;0
50fb,A3,784770,787760,MUR;FG+V;0
50fb,Gold,784791,787134,ISR;FG;0
50fb,A2,784960,787680,SR;V;0
50fb,A1,785375,786938,ISR;FG;0
50fb,bau,785375,786938,ISR;FG;0
50fb,mas,785375,786938,ISR;FG;0
50fb,sad,785375,786938,ISR;FG;0
50fb,A1,787363,787700,_;V;0
50fb,A2,818480,825880,SR;0;0
50fb,Gold,818480,826350,B;FG+V;1
50fb,sad,818480,825880,SR;0;0
50fb,A1,819238,826275,_;V+FG;0
50fb,bau,819238,826275,_;V+FG;0
50fb,mas,819238,826275,_;V+FG;0
50fb,A3,819350,826350,B+MUR;FG+V;0
50fb,A3,833130,838920,B;FG+V;0
50fb,Gold,833130,839163,B+SR;FG;0
50fb,A1,833675,838775,_;FG;0
50fb,bau,833675,838775,_;FG;0
50fb,mas,833675,838775,_;FG;0
50fb,sad,833675,838775,_;FG;0
50fb,A1,838850,839163,ISR;FG;1
50fb,Gold,839716,843776,MUR;FG;0
50fb,A2,840080,844120,MUR+ISR;0;0
50fb,A1,840175,840800,P;0;0
50fb,bau,840175,840800,P;0;0
50fb,mas,840175,840800,P;0;0
50fb,sad,840175,840800,P;0;0
50fb,A3,840200,844100,SR;FG+V;0
50fb,A1,841150,843725,SR+ISR;0;0
50fb,A3,844650,846790,B;FG+V;0
50fb,Gold,844650,846790,B;FG+V;0
50fb,A1,844787,846787,_;V+FG;0
50fb,bau,844787,846787,_;V+FG;0
50fb,mas,844787,846787,_;V+FG;0
50fb,sad,844787,846787,_;V+FG;0
50fb,A2,847600,850520,SR+ISR;0;0
50fb,Gold,847600,850520,SR;FG;0
50fb,A3,847810,850210,B;FG+V;0
50fb,A1,847987,850150,ISR;FG;1
50fb,bau,847987,850150,ISR;FG;1
50fb,mas,847987,850150,ISR;FG;1
50fb,sad,847987,850150,ISR;FG;1
50fb,A1,859775,860100,_;V;0
50fb,bau,859775,860100,_;V;0
50fb,mas,859775,860100,_;V;0
50fb,sad,859775,860100,_;V;0
50fb,A1,860187,860450,ISR;0;0
50fb,Gold,860187,860450,ISR;HM;0
50fb,bau,860187,860450,ISR;0;0
50fb,mas,860187,860450,ISR;0;0
50fb,sad,860187,860450,ISR;0;0
50fb,A2,865860,872220,SR;V;0
50fb,Gold,865860,873090,SR;V+FG;0
50fb,A1,865862,871987,SR;V+FG;1
50fb,bau,865862,871987,SR;V+FG;1
50fb,mas,865862,871987,SR;V+FG;1
50fb,sad,865862,871987,SR;V+FG;1
50fb,A3,865970,873090,SR;FG+V;0
50fb,A1,872275,873087,SR;FG;1
50fb,A1,873112,874750,MUR+ISR;FG;1
50fb,Gold,873112,874790,MUR;FG;0
50fb,bau,873112,874750,MUR+ISR;FG;1
50fb,mas,873112,874750,MUR+ISR;FG;1
50fb,A3,873680,874790,ISR;FG+V;0
50fb,A2,873780,874700,ISR;0;0
50fb,sad,873780,874700,ISR;0;0
50fb,A3,879860,883180,SR+P;FG+V;0
50fb,Gold,879860,883238,SR+P;FG;0
50fb,A1,879863,881400,P;0;0
50fb,bau,879863,881400,P;0;0
50fb,mas,879863,881400,P;0;0
50fb,sad,879863,881400,P;0;0
50fb,A2,880150,883170,P+SR;0;0
50fb,A1,882113,883238,P;0;0
50fb,A1,885838,886150,ISR;0;0
50fb,Gold,885838,886150,ISR;0;0
50fb,bau,885838,886150,ISR;0;0
50fb,mas,885838,886150,ISR;0;0
50fb,sad,885838,886150,ISR;0;0
50fb,Gold,891418,897045,ISR+B;FG;0
50fb,A2,891420,893860,SR;V;0
50fb,sad,891420,893860,SR;V;0
50fb,A3,891620,902900,SR+B;FG+V;0
50fb,A1,891637,897012,_;V+FG;1
50fb,bau,891637,897012,_;V+FG;1
50fb,mas,891637,897012,_;V+FG;1
50fb,A2,896950,902190,SR+B;0;0
50fb,Gold,897492,902880,SR+B;FG;0
50fb,Gold,907014,911925,P+B;FG;1
50fb,A1,907062,911900,P;FG;1
50fb,bau,907062,911900,P;FG;1
50fb,mas,907062,911900,P;FG;1
50fb,A2,907200,907960,P;0;0
50fb,sad,907200,907960,P;0;0
50fb,A3,908020,912010,B;FG+V;0
50fb,A2,908260,911860,B;FG;1
50fb,A2,913840,916820,SR;V;0
50fb,sad,913840,916820,SR;V;0
50fb,Gold,913880,921074,MUR;FG+V;0
50fb,A1,913906,917456,_;V+FG;1
50fb,bau,913906,917456,_;V+FG;1
50fb,mas,913906,917456,_;V+FG;1
50fb,A3,914000,921090,MUR;FG+V;0
50fb,A2,917460,920880,SR;V;0
50fb,A1,917500,921025,SR;V+FG;1
50fb,A1,925100,925763,P;0;0
50fb,Gold,925100,925763,P;;0
50fb,bau,925100,925763,P;0;0
50fb,mas,925100,925763,P;0;0
50fb,A2,925320,925680,P;0;0
50fb,sad,925320,925680,P;0;0
50fb,A3,975680,981060,ISR;FG+V;0
50fb,Gold,975686,981014,B;FG+V;0
50fb,A2,977600,980240,B;V;0
50fb,sad,977600,980240,B;V;0
50fb,A1,977925,980988,_;V+FG;1
50fb,bau,977925,980988,_;V+FG;1
50fb,mas,977925,980988,_;V+FG;1
50fb,A3,991150,994410,ISR;FG+V;0
50fb,Gold,991150,994410,B;FG;0
50fb,A1,991325,994325,_;V+FG;0
50fb,bau,991325,994325,_;V+FG;0
50fb,mas,991325,994325,_;V+FG;0
50fb,A2,991860,994320,SR;V;0
50fb,sad,991860,994320,SR;V;0
50fb,Gold,994418,997343,MUR;FG;0
50fb,A2,994420,997360,MUR;0;0
50fb,A3,994810,997040,ISR;FG+V;0
50fb,A1,995013,996888,_;V;0
50fb,bau,995013,996888,_;V;0
50fb,mas,995013,996888,_;V;0
50fb,sad,995013,996888,_;V;0
50fb,A3,998580,1001500,B+ISR;FG+V;0
50fb,Gold,998580,1001500,B;V+FG;0
50fb,A1,998700,1000813,_;V;0
50fb,bau,998700,1000813,_;V;0
50fb,mas,998700,1000813,_;V;0
50fb,A2,999100,1000340,SR;V;0
50fb,sad,999100,1000340,SR;V;0
50fb,A2,1000560,1001380,ISR;0;0
50fb,A1,1000900,1001438,ISR;0;0
50fb,A1,1004237,1007675,_;V+FG;0
50fb,Gold,1004237,1007800,B;V+FG;0
50fb,bau,1004237,1007675,_;V+FG;0
50fb,mas,1004237,1007675,_;V+FG;0
50fb,A2,1005360,1007220,SR;V;0
50fb,sad,1005360,1007220,SR;V;0
50fb,A3,1005460,1007800,ISR;FG+V;0
50fb,A3,1008220,1013090,ISR;FG+V;0
50fb,Gold,1008220,1013090,ISR;FG;0
50fb,A2,1009000,1012780,SR;V;0
50fb,A1,1009025,1012750,ISR;FG;1
50fb,bau,1009025,1012750,ISR;FG;1
50fb,mas,1009025,1012750,ISR;FG;1
50fb,sad,1009025,1012750,ISR;FG;1
50fb,A2,1018200,1019080,SR;V;0
50fb,Gold,1018200,1020060,B;V+FG;0
50fb,sad,1018200,1019080,SR;V;0
50fb,A1,1018387,1019800,_;V+FG;0
50fb,bau,1018387,1019800,_;V+FG;0
50fb,mas,1018387,1019800,_;V+FG;0
50fb,A3,1018450,1020060,ISR;FG+V;0
50fb,A1,1031363,1032075,SR;0;0
50fb,bau,1031363,1032075,SR;0;0
50fb,mas,1031363,1032075,SR;0;0
50fb,sad,1031363,1032075,SR;0;0
50fb,Gold,1031432,1039029,SR+B;FG;0
50fb,A3,1031450,1039310,MUR;FG+V;0
50fb,A1,1032162,1034812,_;V+FG;0
50fb,A2,1032200,1033020,SR;V;0
50fb,A2,1034880,1039200,SR;V;0
50fb,A1,1034962,1035712,SR;FG;0
50fb,A1,1035912,1038825,_;V+FG;0
50fb,A2,1039280,1041140,SR;0;0
50fb,Gold,1039358,1042597,SR;FG;0
50fb,A3,1039600,1042730,ISR;FG+V;0
50fb,A1,1040675,1042462,ISR;FG;0
50fb,A2,1041280,1042080,SR;V;0
54f,A2,17650,20460,B;FG;1
54f,A3,17700,20470,B;V;1
54f,A1,18300,20450,B;FG;1
54f,bau,18300,20450,B;FG;1
54f,mas,18300,20450,B;FG;1
54f,sad,18300,20450,B;FG;1
54f,A2,21720,22400,B;0;0
54f,sad,21720,22400,B;0;0
54f,A3,21770,22220,B;FG;1
54f,bau,21770,22220,B;FG;1
54f,mas,21770,22220,B;FG;1
54f,A1,24170,26990,SR;FG;1
54f,bau,24170,26990,SR;FG;1
54f,mas,24170,26990,SR;FG;1
54f,A2,24200,27140,SR;FG;1
54f,A3,24460,27160,B+SR;FG;1
54f,sad,24460,27160,B+SR;FG;1
54f,A3,28010,29880,B;V+V;FG;1
54f,bau,28010,29880,B;V+V;FG;1
54f,mas,28010,29880,B;V+V;FG;1
54f,sad,28010,29880,B;V+V;FG;1
54f,A3,31200,32870,P;FG;0
54f,A2,31450,32870,ISR+P;FG;1
54f,A1,31480,32560,P;0;0
54f,bau,31480,32560,P;0;0
54f,mas,31480,32560,P;0;0
54f,sad,31480,32560,P;0;0
54f,A3,35310,38450,_+B+SR;V;1
54f,sad,35310,38450,_+B+SR;V;1
54f,A1,36610,38220,B+SR;FG;1
54f,bau,36610,38220,B+SR;FG;1
54f,mas,36610,38220,B+SR;FG;1
54f,A2,37160,38530,SR;FG;1
54f,A2,39070,40590,MUR;0;0
54f,A3,39095,40585,MUR;FG;1
54f,A1,39240,40270,MUR;FG;1
54f,bau,39240,40270,MUR;FG;1
54f,mas,39240,40270,MUR;FG;1
54f,sad,39240,40270,MUR;FG;1
54f,A3,41200,45570,B+MUR;FG;2
54f,sad,41200,45570,B+MUR;FG;2
54f,A2,43410,45580,MUR;0;0
54f,A1,43430,45230,MUR;FG;1
54f,bau,43430,45230,MUR;FG;1
54f,mas,43430,45230,MUR;FG;1
54f,A2,46010,46810,SR+B;0;0
54f,sad,46010,46810,SR+B;0;0
54f,A3,46310,46910,B+SR;FG;1
54f,bau,46310,46910,B+SR;FG;1
54f,mas,46310,46910,B+SR;FG;1
54f,A2,48230,49120,B;HM;2
54f,A3,48240,49110,B;FG;1
54f,A1,48410,49110,B;HM;2
54f,bau,48410,49110,B;HM;2
54f,mas,48410,49110,B;HM;2
54f,sad,48410,49110,B;HM;2
54f,A3,50200,50930,B;0;1
54f,bau,50200,50930,B;0;1
54f,mas,50200,50930,B;0;1
54f,sad,50200,50930,B;0;1
54f,A3,52410,53430,B+_;0;1
54f,sad,52410,53430,B+_;0;1
54f,A2,53370,56030,B;FG;1
54f,A3,53780,56010,B;FG;2
54f,A1,54030,56020,B;V+FG;2
54f,bau,54030,56020,B;V+FG;2
54f,mas,54030,56020,B;V+FG;2
54f,A3,57200,58740,SR;FG;1
54f,A1,57520,58500,SR;0;0
54f,bau,57520,58500,SR;0;0
54f,mas,57520,58500,SR;0;0
54f,sad,57520,58500,SR;0;0
54f,A2,57640,58740,SR;0;0
54f,A2,62090,63650,B;0;0
54f,A3,62110,63620,B+ISR;FG;2
54f,A1,62190,63550,B;V+FG;1
54f,bau,62190,63550,B;V+FG;1
54f,mas,62190,63550,B;V+FG;1
54f,sad,62190,63550,B;V+FG;1
54f,A3,64810,66050,B+V;FG;1
54f,bau,64810,66050,B+V;FG;1
54f,mas,64810,66050,B+V;FG;1
54f,sad,64810,66050,B+V;FG;1
54f,A3,69810,71030,B;FG+V;2
54f,bau,69810,71030,B;FG+V;2
54f,mas,69810,71030,B;FG+V;2
54f,sad,69810,71030,B;FG+V;2
54f,A2,72010,73620,B;0;0
54f,sad,72010,73620,B;0;0
54f,A3,72290,73600,B;FG+ME;2
54f,bau,72290,73600,B;FG+ME;2
54f,mas,72290,73600,B;FG+ME;2
54f,A3,75110,75970,B;FG;1
54f,bau,75110,75970,B;FG;1
54f,mas,75110,75970,B;FG;1
54f,sad,75110,75970,B;FG;1
54f,A3,77500,78200,B;V;1
54f,bau,77500,78200,B;V;1
54f,mas,77500,78200,B;V;1
54f,sad,77500,78200,B;V;1
54f,A3,80700,82780,B+ISR;0;1
54f,A2,81110,82770,MUR;0;0
54f,A1,81330,82560,B;V;1
54f,bau,81330,82560,B;V;1
54f,mas,81330,82560,B;V;1
54f,sad,81330,82560,B;V;1
54f,A3,85270,86020,B;FG;1
54f,bau,85270,86020,B;FG;1
54f,mas,85270,86020,B;FG;1
54f,sad,85270,86020,B;FG;1
54f,A1,90240,91650,SR+B;FG;1
54f,bau,90240,91650,SR+B;FG;1
54f,mas,90240,91650,SR+B;FG;1
54f,sad,90240,91650,SR+B;FG;1
54f,A3,90670,92170,B+SR;FG;1
54f,A2,90810,91850,B;ME;1
54f,A3,92790,94380,B+SR+R;FG;1
54f,sad,92790,94380,B+SR+R;FG;1
54f,A2,92930,94260,B+SR;FG;1
54f,A1,93040,94170,SR+B;FG;1
54f,bau,93040,94170,SR+B;FG;1
54f,mas,93040,94170,SR+B;FG;1
54f,A3,96360,97980,SR; FG; 0 
54f,A1,96390,97570,SR;FG;1
54f,bau,96390,97570,SR;FG;1
54f,mas,96390,97570,SR;FG;1
54f,sad,96390,97570,SR;FG;1
54f,A2,96400,97940,MUR;0;0
54f,A2,101950,102950,B;0;0
54f,sad,101950,102950,B;0;0
54f,A1,102150,102970,B;FG;1
54f,bau,102150,102970,B;FG;1
54f,mas,102150,102970,B;FG;1
54f,A3,102170,102990,B; FG; 1
54f,A2,106710,107380,B;0;0
54f,sad,106710,107380,B;0;0
54f,A3,106730,107370,_; V; 0
54f,bau,106730,107370,_; V; 0
54f,mas,106730,107370,_; V; 0
54f,A1,107780,108560,SR;0;0
54f,bau,107780,108560,SR;0;0
54f,mas,107780,108560,SR;0;0
54f,sad,107780,108560,SR;0;0
54f,A2,107790,108920,SR;0;0
54f,A3,107810,108910,SR; FG; 0
54f,A2,109810,110380,B;HM+V;1
54f,bau,109810,110380,B;HM+V;1
54f,mas,109810,110380,B;HM+V;1
54f,sad,109810,110380,B;HM+V;1
54f,A2,116840,118120,SR;HM;1
54f,A1,116870,117780,SR;0;0
54f,bau,116870,117780,SR;0;0
54f,mas,116870,117780,SR;0;0
54f,sad,116870,117780,SR;0;0
54f,A3,117050,118180,SR; FG; 0
54f,A3,118830,120170,B+SR; 0; 1
54f,A2,119170,120280,SR;0;0
54f,A1,119180,119850,SR;0;0
54f,bau,119180,119850,SR;0;0
54f,mas,119180,119850,SR;0;0
54f,sad,119180,119850,SR;0;0
54f,A3,131690,132640,P; FG; 0
54f,A2,131750,132620,ISR;HM;1
54f,A1,131850,132580,ISR+P;FG;1
54f,bau,131850,132580,ISR+P;FG;1
54f,mas,131850,132580,ISR+P;FG;1
54f,sad,131850,132580,ISR+P;FG;1
54f,A3,135690,137430,B+SR; FG; 0
54f,A1,136020,137090,SR:FG;1
54f,bau,136020,137090,SR:FG;1
54f,mas,136020,137090,SR:FG;1
54f,sad,136020,137090,SR:FG;1
54f,A2,136050,137530,SR;0;0
